hgnc_id	hugo	chrom	accession	entrez	ensembl	refseq	uniprot
24665	CD200R1L	3q13.2	AY284976	344807	ENSG00000206531	NM_001008784	Q6Q8B3
17935	CD207	2p13.3	AJ242859	50489	ENSG00000116031	NM_015717	Q9UJ71
1641	CD209	19p13.2	M98457	30835	ENSG00000090659	NM_021155	Q9NNX6
16961	CD226	18q22.2	U56102	10666	ENSG00000150637	NM_006566	Q15762
18171	CD244	1q23.3	AF105261	51744	ENSG00000122223	NM_016382	Q9BZW8
1677	CD247	1q24.2	BC025703	919	ENSG00000198821	NM_198053	P20963
18219	CD248	11q13.2	AF279142	57124	ENSG00000174807	NM_020404	Q9HCU0
17635	CD274	9p24.1	AF177937	29126	ENSG00000120217	NM_014143	Q9NZQ7
19137	CD276	15q24.1	AF302102	80381	ENSG00000103855	NM_025240	Q5ZPR3
19319	CD300A	17q25.1	BC032352	11314	ENSG00000167851	NM_007261	Q9UGN4
19320	CD300C	17q25.1	BC022279	10871	ENSG00000167850	NM_006678	Q08708
28874	CD300E	17q25.1	BX648376	342510	ENSG00000186407	NM_181449	Q496F6
30811	CD300LB	17q25.1	AF427618	124599	ENSG00000178789	NM_174892	A8K4G0
16848	CD300LD	17q25.1		100131439	ENSG00000204345	NM_001115152	Q6UXZ3
29883	CD300LF	17q25.1	BC028199	146722	ENSG00000186074	NM_139018	Q8TDQ1
30455	CD300LG	17q21.31	BC025395	146894		NM_145273	Q6UXG3
30843	CD302	2q24.2	AY314007	9936	ENSG00000241399	NM_014880	Q8IX05
16692	CD320	19p13.2	AF161254	51293	ENSG00000167775	NM_016579	Q9NPF0
1712	CDA	1p36.12	BC054036	978	ENSG00000158825	NM_001785	P32320
20299	CDADC1	13q14.2	AY027525	81602	ENSG00000102543	NM_030911	Q9BWV3
1713	CDAN1	15q15.2	AF525398	146059	ENSG00000140326	XM_085300	Q8IWY9
1715	CDAN3	15q21-q25					
1716	CDB2	10q23-q24					
1743	CDC5L	6p21.1	D85423	988	ENSG00000096401		Q99459
1744	CDC6	17q21.2	U77949	990	ENSG00000094804		Q99741
1745	CDC7	1p22.1	AF015592	8317	ENSG00000097046	NM_003503	O00311
1718	CDC14A	1p21.2	AF000367	8556	ENSG00000079335	NM_033312	Q9UNH5
1719	CDC14B	9q22.32-q22.33	AF023158	8555	ENSG00000081377	NM_033331	O60729
22427	CDC14C	7p12.3	BC028690	168448	ENSG00000218305	NM_152627	A4D256
1720	CDC16	13q34	U18291	8881	ENSG00000130177	NM_003903	Q13042
1723	CDC20	1p34.2	U05340	991	ENSG00000117399	NM_001255	Q12834
24222	CDC20B	5q11.2	AB086378	166979	ENSG00000164287	NM_152623	Q86Y33
29487	CDC20P1	9q21.33		157956	ENSG00000231007	NG_001560	
1724	CDC23	5q31.2	AF053977	8697	ENSG00000094880		Q9UJX2
1725	CDC25A	3p21.31	M81933	993	ENSG00000164045	NM_001789	P30304
1726	CDC25B	20p13		994	ENSG00000101224	NM_021874	P30305
1727	CDC25C	5q31.2	M34065	995	ENSG00000158402		P30307
17839	CDC26	9q32	AF503918	246184	ENSG00000176386	NM_139286	Q8NHZ8
22770	CDC26P1	7q32.1		729948		NG_011774	
1728	CDC27	17q21.32	U00001	996	ENSG00000004897		P30260
38091	CDC27P1	2q21.2		647696	ENSG00000233786		
38092	CDC27P2	Yp11.2		100130277	ENSG00000237447		
51754	CDC27P3	20q11.1		102723416	ENSG00000283005		
51753	CDC27P4	20q11.21		102723498			
51755	CDC27P5	20q11.21		647654			
51756	CDC27P6	14p11.2		649620			
51757	CDC27P7	22p11.2		102723711			
51758	CDC27P8	22p11.2		100288806			
51759	CDC27P9	21p11.2		102723570			
51760	CDC27P10	21p11.2		102723584			
51761	CDC27P11	21p11.2		102723603			
1734	CDC34	19p13.3	L22005	997		NM_004359	P49427
1735	CDC37	19p13.2	U63131	11140	ENSG00000105401	NM_007065	Q16543
17179	CDC37L1	9p24.1	AK000497	55664	ENSG00000106993	NM_017913	Q7L3B6
49735	CDC37L1-DT	9p24.1	CK820219	101929351	ENSG00000273061	NR_121597	
34406	CDC37P1	16p11.2		390688	ENSG00000259982	NG_009463	
35453	CDC37P2	16p12.1		647015	ENSG00000261089	NG_009466	
17350	CDC40	6q21	AF015044	51362	ENSG00000168438	NM_015891	O60508
1736	CDC42	1p36.12	BC018266	998	ENSG00000070831	NM_001791	P60953
41317	CDC42-IT1	1p36.12			ENSG00000230068		
1737	CDC42BPA	1q42.13	U59305	8476	ENSG00000143776	NM_014826	Q5VT25
1738	CDC42BPB	14q32.32	AF128625	9578	ENSG00000198752	NM_006035	Q9Y5S2
29829	CDC42BPG	11q13.1	AY648038	55561	ENSG00000171219	NM_017525	Q6DT37
17014	CDC42EP1	22q13.1	M88338	11135	ENSG00000128283	NM_152243	Q00587
16263	CDC42EP2	11q13.1	AF098290	10435	ENSG00000149798	NM_006779	O14613
16943	CDC42EP3	2p22.2	AF094521	10602	ENSG00000163171	NM_006449	Q9UKI2
49673	CDC42EP3P1	19p12		100128845	ENSG00000268992		
17147	CDC42EP4	17q25.1	AB042237	23580	ENSG00000179604	NM_012121	Q9H3Q1
17408	CDC42EP5	19q13.42	BC024327	148170	ENSG00000167617	NM_145057	Q6NZY7
16339	CDC42P1	20q11.22	AL356299	170503	ENSG00000234933		
33952	CDC42P2	7p11.2		643336	ENSG00000234844		
44427	CDC42P3	8q24.3		100128627	ENSG00000253971		
44428	CDC42P4	4q25		100131440	ENSG00000249965		
44429	CDC42P5	5q35.1		100507354	ENSG00000253439		
44430	CDC42P6	4p15.2		643751	ENSG00000237350		
17719	CDC42SE1	1q21.3	AF187845	56882	ENSG00000197622	NM_020239	Q9NRR8
18547	CDC42SE2	5q31.1	AF189692	56990	ENSG00000158985	NM_020240	Q9NRR3
1739	CDC45	22q11.21	AF053074	8318	ENSG00000093009	NM_003504	O75419
16783	CDC73	1q31.2	AF312865	79577	ENSG00000134371	NM_024529	Q6P1J9
16827	CDC123	10p14-p13	BC001600	8872	ENSG00000151465	NM_006023	O75794
14623	CDCA2	8p21.2	BG354575	157313	ENSG00000184661	NM_152562	Q69YH5
14624	CDCA3	12p13.31	BG354576	83461		NM_031299	Q99618
14625	CDCA4	14q32.33	BG354577	55038	ENSG00000170779	NM_145701	Q9BXL8
49770	CDCA4P1	9p22.3		100420502	ENSG00000229029	NG_023874	
49771	CDCA4P2	1p22.3			ENSG00000224466	NG_008469	
49772	CDCA4P3	1q32.2		100420558	ENSG00000226289	NG_027199	
49773	CDCA4P4	1q32.2			ENSG00000234219	NG_008470	
14626	CDCA5	11q13.1	BG354578	113130	ENSG00000146670	NM_080668	Q96FF9
14628	CDCA7	2q31.1	BG354580	83879	ENSG00000144354	NM_031942	Q9BWT1
30777	CDCA7L	7p15.3		55536	ENSG00000164649	NM_018719	Q96GN5
14629	CDCA8	1p34.3	BG354581	55143	ENSG00000134690	NM_018101	Q53HL2
24357	CDCP1	3p21.31	AF468010	64866	ENSG00000163814	NM_022842	Q9H5V8
27297	CDCP2	1p32.3		200008	ENSG00000157211	NM_201546	Q5VXM1
1748	CDH1	16q22.1	L08599	999	ENSG00000039068	NM_004360	P12830
1759	CDH2	18q12.1	S42303	1000	ENSG00000170558	NM_001792	P19022
1762	CDH3	16q22.1	X63629	1001	ENSG00000062038	NM_001793	P22223
1763	CDH4	20q13.33	L34059	1002	ENSG00000179242	NM_001794	P55283
1764	CDH5	16q21	X79981	1003	ENSG00000179776	NM_001795	P33151
1765	CDH6	5p13.3	D31784	1004	ENSG00000113361	NM_004932	P55285
1766	CDH7	18q22.1	AB035301	1005	ENSG00000081138	NM_033646	Q9ULB5
1767	CDH8	16q21	L34060	1006	ENSG00000150394	NM_001796	P55286
1768	CDH9	5p14.1	AB035302	1007	ENSG00000113100	NM_016279	Q9ULB4
1749	CDH10	5p14.2-p14.1	AF039747	1008	ENSG00000040731	NM_006727	Q9Y6N8
1750	CDH11	16q21	D21255	1009	ENSG00000140937	NM_033664	P55287
1751	CDH12	5p14.3	L33477	1010	ENSG00000154162	NM_004061	P55289
37698	CDH12P1	5q13.2		100093625	ENSG00000254335	NG_007328.2	
1752	CDH12P2	5q13.2	AC004999	1011	ENSG00000249230		
37699	CDH12P3	5q13.2		100093624	ENSG00000253492	NG_007327.1	
37700	CDH12P4	5q13.2		100093626	ENSG00000253900	NG_007329.1	
1753	CDH13	16q23.3	U59288	1012		NM_001257	P55290
1754	CDH15	16q24.3	D83542	1013	ENSG00000129910	NM_004933	P55291
1755	CDH16	16q22.1	AF016272	1014	ENSG00000166589	NM_004062	O75309
1756	CDH17	8q22.1	X83228	1015	ENSG00000079112	NM_004063	Q12864
1757	CDH18	5p14.3	U59325	1016	ENSG00000145526	NM_004934	Q13634
53088	CDH18-AS1	5p14.3		102725105	ENSG00000249854		
1758	CDH19	18q22.1	AJ007607	28513	ENSG00000071991	NM_021153	Q9H159
1760	CDH20	18q21.33	AF217289	28316	ENSG00000101542	NM_031891	Q9HBT6
13251	CDH22	20q13.12	AF035300	64405	ENSG00000149654	NM_021248	Q9UJ99
13733	CDH23	10q22.1	AY010111	64072	ENSG00000107736	NM_052836	Q9H251
31433	CDH23-AS1	10q22.1		102723377	ENSG00000223817		
14265	CDH24	14q11.2	AL137477	64403	ENSG00000139880	NM_022478	Q86UP0
15902	CDH26	20q13.33	AF169690, AK055202	60437	ENSG00000124215	NM_177980	Q8IXH8
14550	CDHR1	10q23.1	AB053448	92211	ENSG00000148600	NM_033100	Q96JP9
18231	CDHR2	5q35.2	AB047004	54825	ENSG00000074276	NM_017675	Q9BYE9
26308	CDHR3	7q22.3	AK126338	222256	ENSG00000128536	NM_152750	Q6ZTQ4
34527	CDHR4	3p21.31		389118	ENSG00000187492	NM_001007540	A6H8M9
7521	CDHR5	11p15.5	AF258675	53841	ENSG00000099834	NM_021924	Q9HBB8
13234	CDIP1	16p13.3	AF131218	29965	ENSG00000089486	NM_013399	Q9H305
1769	CDIPT	16p11.2	AF014807	10423	ENSG00000103502	NM_006319	O14735
48609	CDIPTOSP	16p11.2	AK131031	440356	ENSG00000214725	NR_015396	P0DO92
1722	CDK1	10q21.2	BC014563	983	ENSG00000170312	NM_001786	P06493
1771	CDK2	12q13.2	M68520	1017	ENSG00000123374		P24941
14002	CDK2AP1	12q24.31	AB006077	8099	ENSG00000111328	NM_004642	O14519
30833	CDK2AP2	11q13.2	AF089814	10263	ENSG00000167797	NM_005851	O75956
38492	CDK2AP2P1	9p11.2		100289027	ENSG00000278647	NG_021654	
38493	CDK2AP2P2	9q13			ENSG00000237451		
38494	CDK2AP2P3	9q13		401525	ENSG00000226020	NG_006137	
1772	CDK3	17q25.1	X66357	1018	ENSG00000250506	NM_001258	Q00526
1773	CDK4	12q14.1	M14505	1019	ENSG00000135446	NM_000075	P11802
19040	CDK4P1	1p21.1		359941	ENSG00000225036		
1774	CDK5	7q36.1	X66364	1020	ENSG00000164885		Q00535
21261	CDK5P1	8q24.13		392265	ENSG00000235165	NG_022432	
1775	CDK5R1	17q11.2	X80343	8851	ENSG00000176749	NM_003885	Q15078
1776	CDK5R2	2q35	U34051	8941	ENSG00000171450	NM_003936	Q13319
15880	CDK5RAP1	20q11.21	AF152097	51654	ENSG00000101391	NM_016408	Q96SZ6
18672	CDK5RAP2	9q33.2	BK005504	55755	ENSG00000136861	NM_018249	Q96SN8
18673	CDK5RAP3	17q21.32	AF110322	80279	ENSG00000108465	NM_176096	Q96JB5
1777	CDK6	7q21.2		1021	ENSG00000105810		Q00534
1778	CDK7	5q13.2		1022	ENSG00000134058	NM_001799	P50613
18614	CDK7P1	2q24.1	AC016732	220786	ENSG00000213194	NG_001572	
1779	CDK8	13q12.13	X85753	1024	ENSG00000132964		P49336
18995	CDK8P1	2p25.1		100419916			
52296	CDK8P2	2q14.1		100287419	ENSG00000227368		
1780	CDK9	9q34.11	L25676	1025	ENSG00000136807		P50750
1770	CDK10	16q24.3	L33264	8558	ENSG00000185324		Q15131
1730	CDK11A	1p36.33	AF067522	728642	ENSG00000008128	NM_024011	Q9UQ88
1729	CDK11B	1p36.33	AK000081	984	ENSG00000248333	NM_001787	P21127
24224	CDK12	17q12	AF227198	51755	ENSG00000167258	NM_016507	Q9NYV4
1733	CDK13	7p14.1	M80629	8621	ENSG00000065883	NM_003718	Q14004
8883	CDK14	7q21.13		5218	ENSG00000058091	NM_012395	O94921
14434	CDK15	2q33.1	AB053308	65061	ENSG00000138395		Q96Q40
8749	CDK16	Xp11.3		5127	ENSG00000102225	NM_006201	Q00536
8750	CDK17	12q23.1		5128		NM_002595	Q00537
8751	CDK18	1q32.1	X66362	5129	ENSG00000117266	NM_002596	Q07002
19338	CDK19	6q21	AL122055	23097	ENSG00000155111	NM_015076	Q9BWU1
21420	CDK20	9q22.1	AF035013	23552	ENSG00000156345	NM_012119	Q8IZL9
21050	CDKAL1	6p22.3	AK000349	54901	ENSG00000145996	NM_017774	Q5VV42
1781	CDKL1	14q21.3	AF390028	8814	ENSG00000100490		Q00532
1782	CDKL2	4q21.1	U35146	8999	ENSG00000138769	NM_003948	Q92772
15483	CDKL3	5q31.1	AF130372	51265	ENSG00000006837	NM_001113575	Q8IVW4
19287	CDKL4	2p22.1		344387	ENSG00000205111	NM_001346911	Q5MAI5
11411	CDKL5	Xp22.13	Y15057	6792	ENSG00000008086	NM_003159	O76039
1784	CDKN1A	6p21.2	U03106	1026	ENSG00000124762	NM_078467	P38936
42399	CDKN1A-AS1	6p21.1	BX332409	100861512			
1785	CDKN1B	12p13.1	AF480891	1027	ENSG00000111276	NM_004064	P46527
1786	CDKN1C	11p15.4	D64137	1028	ENSG00000129757	NM_000076	P49918
1787	CDKN2A	9p21.3	L27211	1029	ENSG00000147889	NM_000077	P42771, Q8N726
23831	CDKN2A-DT	9p21.3	AF211119	51198	ENSG00000224854	NR_024274	Q9UH64
24325	CDKN2AIP	4q35.1	AK000043	55602	ENSG00000168564	NM_017632	Q9NXV6
30545	CDKN2AIPNL	5q31.1	BC008293	91368	ENSG00000237190	NM_080656	Q96HQ2
39854	CDKN2AIPNLP1	1q42.12		391169	ENSG00000177770		
39855	CDKN2AIPNLP2	2p23.3		100128579	ENSG00000145835		
39853	CDKN2AIPNLP3	13q14.11		100874397	ENSG00000224351		
1788	CDKN2B	9p21.3	AB060808	1030	ENSG00000147883	NM_004936	P42772
34341	CDKN2B-AS1	9p21.3	BC038540	100048912	ENSG00000240498	NR_003529	
1789	CDKN2C	1p32.3	BC000598	1031	ENSG00000123080	NM_001262	P42773
1790	CDKN2D	19p13.2		1032	ENSG00000129355	NM_079421	P55273
1791	CDKN3	14q22.2	U02681	1033	ENSG00000100526		Q16667
1792	CDL1	3q26.3					
1793	CDL2	reserved					
24913	CDNF	10p13	BC037872	441549	ENSG00000185267	NM_001029954	Q49AH0
1795	CDO1	5q22.3		1036	ENSG00000129596	NM_001801	Q16878
17104	CDON	11q24.2	AF004841	50937	ENSG00000064309	NM_016952	Q4KMG0
33710	CDPF1	22q13.31		150383	ENSG00000205643	NM_207327	Q6NVV7
1798	CDR1	Xq27.1		1038	ENSG00000184258	NM_004065	P51861
48926	CDR1-AS	Xq27.1	AK054921	103611090			
1799	CDR2	16p12.2	M63256	1039			Q01850
29999	CDR2L	17q25.1		30850	ENSG00000109089	NM_014603	Q86X02
14379	CDRT1	17p12	U65652	374286	ENSG00000241322	NM_006382	O95170
14381	CDRT2	17p12		94144			
14382	CDRT3	17p12	AI220446	94145			
14383	CDRT4	17p12	BC029542	284040	ENSG00000239704	NM_173622	Q8N9R6
14384	CDRT5	17p12		94148			
14386	CDRT7	17p12	BX093265, AI218510	94150	ENSG00000259944		
14387	CDRT8	17p12	AI150443, CR737651, AA432141, AA431126	94151	ENSG00000265163		
14390	CDRT10	17p12		94153			
14391	CDRT11	17p12		94154			
14392	CDRT12	17p12		94155			
14393	CDRT13	17p12		94156			
14395	CDRT15	17p12	AF355097	146822	ENSG00000223510	NM_001007530	Q96T59
34075	CDRT15L2	17p11.2		256223	ENSG00000214819	NM_001190790	A8MXV6
33168	CDRT15P1	17p12	BX118788	94158	ENSG00000141028		
34074	CDRT15P2	17p12		644694	ENSG00000227255	XM_932309	
1800	CDS1	4q21.23	U65887	1040	ENSG00000163624		Q92903
1801	CDS2	20p12.3	AF069532	8760	ENSG00000101290		O95674
1802	CDSN	6p21.33	AF030130	1041	ENSG00000204539		Q15517
24576	CDT1	16q24.3	AF070552	81620	ENSG00000167513	NM_030928	Q9H211
26928	CDV3	3q22.1	AK096865	55573	ENSG00000091527	NM_017548	Q9UKY7
42387	CDV3P1	3q11.2		100129736	ENSG00000176243		
1805	CDX1	5q32	U51095	1044	ENSG00000113722	NM_001804	P47902
1806	CDX2	13q12.2	Y13709	1045	ENSG00000165556		Q99626
1808	CDX4	Xq13.2	AF029879	1046	ENSG00000131264	NM_005193	O14627
1809	CDY1	Yq11.23	AF000981	9085	ENSG00000172288	NM_170723	Q9Y6F8
23920	CDY1B	Yq11.23		253175	ENSG00000172352	NM_001003894	Q9Y6F8
1810	CDY2A	Yq11.222	AF080598	9426	ENSG00000182415	NM_004825	Q9Y6F7
23921	CDY2B	Yq11.222	BC069087	203611	ENSG00000129873	NM_001001722	Q9Y6F7
23849	CDY3P	Yp11.2		286556	ENSG00000232235	NG_003131	
23872	CDY4P	Yq11.221		386729	ENSG00000228411	NG_003138	
23850	CDY5P	Yq11.222		378008	ENSG00000226449	NG_003132	
23853	CDY6P	Yq11.222		386730	ENSG00000229138	NG_003139	
23854	CDY7P	Yq11.222		386731	ENSG00000237558	NG_003140	
23855	CDY8P	Yq11.222		386732	ENSG00000224033	NG_003141	
23851	CDY9P	Yq11.222		378011	ENSG00000232899	NG_003133	
23848	CDY10P	Yq11.223		140043	ENSG00000226042	NG_003130	
23852	CDY11P	Yq11.223		378014	ENSG00000230029	NG_003154	
23856	CDY12P	Yq11.223		386734	ENSG00000228850	NG_003142	
23857	CDY13P	Yq11.223		386735	ENSG00000224873	NG_003143	
23858	CDY14P	Yq11.223		386736	ENSG00000226873	NG_003144	
23859	CDY15P	Yq11.23		386737	ENSG00000223362	NG_003145	
23860	CDY16P	Yq11.23		386738		NG_003146	
23861	CDY17P	Yq11.23		386739	ENSG00000231375	NG_003147	
23862	CDY18P	Yq11.23		386740	ENSG00000232205	NG_003148	
23863	CDY19P	Yq11.23		386741	ENSG00000237823	NG_003149	
23864	CDY20P	Yq11.23		386742	ENSG00000225609	NG_003150	
23865	CDY21P	Yq11.23		386743		NG_003151	
23866	CDY22P	Yq11.23		386744	ENSG00000229343	NG_003152	
23867	CDY23P	Yq11.23		386745	ENSG00000231716	NG_003153	
1811	CDYL	6p25.1	AF081258	9425	ENSG00000153046	NM_004824	Q9Y232
23030	CDYL2	16q23.2	AK096185	124359	ENSG00000166446	NM_152342	Q8N8U2
52805	CDYLP1	3p24.3		100132260	ENSG00000224039		
1814	CEACAM1	19q13.2	M72238	634	ENSG00000079385	NM_001712	P13688
1815	CEACAM3	19q13.2	E03349	1084	ENSG00000170956	NM_001815	P40198
1816	CEACAM4	19q13.2	D90276	1089	ENSG00000105352	NM_001817	O75871
1817	CEACAM5	19q13.2	M17303	1048	ENSG00000105388	NM_004363	P06731
1818	CEACAM6	19q13.2	M29541	4680	ENSG00000086548		P40199
1819	CEACAM7	19q13.2	X98311	1087	ENSG00000007306	NM_006890	Q14002
1820	CEACAM8	19q13.2	D90064	1088	ENSG00000124469		P31997
31948	CEACAM16	19q13.31-q13.32		388551	ENSG00000213892	XM_371177	Q2WEN9
31949	CEACAM18	19q13.41		729767	ENSG00000213822		A8MTB9
31951	CEACAM19	19q13.31	AF406955	56971	ENSG00000186567	NM_020219	Q7Z692
24879	CEACAM20	19q13.31	AY358129	125931	ENSG00000273777	NM_198444	Q6UY09
28834	CEACAM21	19q13.2	AK023602	90273	ENSG00000007129	NM_033543	Q3KPI0
38029	CEACAM22P	19q13.31		388550	ENSG00000230666	NR_027754	
1821	CEACAMP1	19q13.2	M96921	1090	ENSG00000233681	NG_001096	
1824	CEACAMP2	19q13.2	M96922	1091	ENSG00000230558	NG_001097	
1825	CEACAMP3	19q13.2	M96923	1092	ENSG00000239736	NG_001098	
1826	CEACAMP4	19q13.31	M96924	1093	ENSG00000230681	NG_001099	
1827	CEACAMP5	19q13.2	U06672	1085	ENSG00000231561	NG_001094	
1828	CEACAMP6	19q13.2	U06674	1094	ENSG00000238092	NG_001100	
1829	CEACAMP7	19q13.31	U06675	1095	ENSG00000227349	NG_001101	
1830	CEACAMP8	19q13.31	U06676	1096	ENSG00000236932	NG_001102	
1831	CEACAMP9	19q13.31	U06677	1097	ENSG00000230529	NG_001103	
1822	CEACAMP10	19q13.31	U06678	1098	ENSG00000241104	NG_001104	
1823	CEACAMP11	19q13.31	U06679	1086	ENSG00000236123	NG_001095	
1833	CEBPA	19q13.11	M37197	1050	ENSG00000245848	NM_004364	P49715
25710	CEBPA-DT	19q13.11	AK022417, BC027959	80054	ENSG00000267296	NR_026887	
1834	CEBPB	20q13.13	AY193834	1051	ENSG00000172216	NM_005194	P17676
51226	CEBPB-AS1	20q13.13	BX463443	101927559	ENSG00000277449	NR_125739	
1835	CEBPD	8q11.21		1052	ENSG00000221869	NM_005195	P49716
1836	CEBPE	14q11.2		1053	ENSG00000092067	NM_001805	Q15744
1837	CEBPG	19q13.11	U20240	1054	ENSG00000153879	NM_001806	P53567
24218	CEBPZ	2p22.2	M37197	10153	ENSG00000115816	NM_005760	Q03701
49288	CEBPZOS	2p22.2		100505876	ENSG00000218739	NR_037879	A8MTT3
1838	CECR	22pter-q11					
1840	CECR2	22q11.1-q11.21	AF336133	27443	ENSG00000099954	NM_031413	Q9BXF3
1841	CECR3	22q11.1	AF277398	27442	ENSG00000241832		
1845	CECR7	22q11.1	BC043198	100130418	ENSG00000237438	NR_015352	
1847	CECR9	22q11.2	AF307449	30847	ENSG00000231004		P0C854
1848	CEL	9q34.13	M54994	1056	ENSG00000170835		P19835
3308	CELA1	12q13.13		1990	ENSG00000139610	NM_001971	Q9UNI1
24609	CELA2A	1p36.21		63036	ENSG00000142615	NM_033440	P08217
29995	CELA2B	1p36.21		51032	ENSG00000215704	NM_015849	P08218
15944	CELA3A	1p36.12	D00306	10136	ENSG00000142789	NM_005747	P09093
15945	CELA3B	1p36.12	M18692	23436	ENSG00000219073	NM_007352	P08861
2549	CELF1	11p11.2	U63289	10658	ENSG00000149187	NM_006560	Q92879
2550	CELF2	10p14	U69546	10659	ENSG00000048740		O95319
23515	CELF2-AS1	10p14	AK097813	414196	ENSG00000181800	XR_109007	Q8N7Q2
44703	CELF2-AS2	10p14		439950	ENSG00000237986	NR_046108	
11967	CELF3	1q21.3	U80759	11189	ENSG00000159409	NM_007185	Q5SZQ8
14015	CELF4	18q12.2	AF248651	56853	ENSG00000101489	NM_020180	Q9BZC1
14058	CELF5	19p13.3	AF248649	60680	ENSG00000161082	NM_021938	Q8N6W0
14059	CELF6	15q23	AF425606	60677	ENSG00000140488	NM_052840	Q96J87
19378	CELIAC2	5q31-q33					
1849	CELP	9q34.13	L14813	1057	ENSG00000170827	NM_001808	
1850	CELSR1	22q13.31	AF231024	9620	ENSG00000075275	NM_014246	Q9NYQ6
3231	CELSR2	1p13.3	D87469	1952	ENSG00000143126	NM_001408	Q9HCU4
3230	CELSR3	3p21.31	AF231023	1951	ENSG00000008300	NM_001407	Q9NYQ7
29213	CEMIP	15q25.1	BC020256	57214	ENSG00000103888	NM_018689	Q8WUJ3
11869	CEMIP2	9q21.13		23670	ENSG00000135048	NM_013390	Q9UHN6
32553	CEMP1	16p13.3	AY584596	752014		NM_001048212	Q6PRD7
24153	CEND1	11p15.5	AK074547	51286	ENSG00000184524	NM_016564	Q8N111
43674	CEND1P1	14q32.33		122631	ENSG00000213159		
43675	CEND1P2	13q12.12		724034			
1851	CENPA	2p23.3	U14518	1058	ENSG00000115163	NM_001809	P49450
1852	CENPB	20p13	X05299	1059	ENSG00000125817	NM_001810	P07199
28272	CENPBD1	16q24.3	AK056131	92806	ENSG00000177946	NM_145039	B2RD01
28421	CENPBD1P1	19q13.43		65996	ENSG00000213753	NR_026052	
1854	CENPC	4q13.2	M95724	1060	ENSG00000145241		Q03188
1855	CENPCP1	12q21.33		1061	ENSG00000226982	NG_003044	
1856	CENPE	4q24	Z15005	1062	ENSG00000138778		Q02224
1857	CENPF	1q41	U30872	1063	ENSG00000117724	NM_016343	P49454
17268	CENPH	5q13.2	AB035124	64946	ENSG00000153044		Q9H3R5
3968	CENPI	Xq22.1	X97249	2491	ENSG00000102384	NM_006733	Q92674
39575	CENPIP1	13q12.11		100419337	ENSG00000224778		
17272	CENPJ	13q12.12-q12.13	AF139625	55835	ENSG00000151849	NM_018451	Q9HC77
29479	CENPK	5q12.3	BC008504	64105	ENSG00000123219	NM_022145	Q9BS16
17879	CENPL	1q25.1	BC033154, BC019022, AK055606	91687	ENSG00000120334	NM_033319	Q8N0S6
18352	CENPM	22q13.2	BC000705	79019	ENSG00000100162	NM_024053	Q9NSP4
30873	CENPN	16q23.2	AK026313	55839	ENSG00000166451	NM_018455	Q96H22
28152	CENPO	2p23.3	AK027859	79172	ENSG00000138092	NM_024322	Q9BU64
32933	CENPP	9q22.31	AK091247	401541	ENSG00000188312	NM_001012267	Q6IPU0
21347	CENPQ	6p12.3	AK001407	55166	ENSG00000031691	NM_018132	Q7L2Z9
23163	CENPS	1p36.22	BC029430	378708	ENSG00000175279	NM_199294	Q8N2Z9
38843	CENPS-CORT	1p36.22		100526739	ENSG00000251503	NM_198544.3	
25787	CENPT	16q22.1	AK056097	80152		NM_025082	Q96BT3
21348	CENPU	4q35.1	AK027121, AF516710	79682	ENSG00000151725	NM_024629	Q71F23
49889	CENPUP1	11p15.3		100130384	ENSG00000255075		
49890	CENPUP2	12p12.1		100419930	ENSG00000258546		
29920	CENPV	17p11.2	AF514992	201161	ENSG00000166582	NM_181716	Q7Z7K6
31851	CENPVL1	Xp11.22	AY730278	389857	ENSG00000223591	XM_001717451	
43879	CENPVL2	Xp11.22		441495	ENSG00000283093		
43880	CENPVL3	Xp11.22		347549	ENSG00000224109	NM_001355276	
21488	CENPW	6q22.32	BC039556	387103	ENSG00000203760		Q5EE01
11422	CENPX	17q25.3	BC009571	201254	ENSG00000169689	NM_144998	A8MT69
28209	CEP19	3q29	BC007827	84984	ENSG00000174007	NM_032898	Q96LK0
12370	CEP41	7q32.2	AJ278890	95681	ENSG00000106477	NM_018718	Q9BYV8
29356	CEP44	4q34.1	AB051499	80817	ENSG00000164118	NM_030633	Q9C0F1
1161	CEP55	10q23.33	AK001402	55165	ENSG00000138180	NM_018131	Q53EZ4
30794	CEP57	11q21	D42054	9702	ENSG00000166037	NM_014679	Q86XR8
21561	CEP57L1	6q21	AK092723	285753	ENSG00000183137	NM_173830	Q8IYX8
23521	CEP57L1P1	10q22.1		221017	ENSG00000224725	NG_005976	
25815	CEP63	3q22.2	AK056465	80254	ENSG00000182923	NM_025180	Q96MT8
29076	CEP68	2p14	BC004873	23177	ENSG00000011523	NM_015147	Q76N32
29972	CEP70	3q22.3	AF202146	80321	ENSG00000114107	NM_024491	Q8NHQ1
25547	CEP72	5p15.33	BC000132	55722	ENSG00000112877	NM_018140	Q9P209
25727	CEP76	18p11.21	BC026307	79959	ENSG00000101624	NM_024899	Q8TAP6
25740	CEP78	9q21.2	BC058931	84131	ENSG00000148019	XM_095991	Q5JTW2
17966	CEP83	12q22	AF155115	51134	ENSG00000173588	NM_016122	Q9Y592
27055	CEP83-DT	12q22		144486	ENSG00000278916	NR_027035	
25309	CEP85	1p36.11	AK024038	64793	ENSG00000130695	NM_022778	Q6P2H3
