drug_name,BT084
lysergol,-0.2384
CKS1B,-0.2384
AK4,-0.23879999999999998
GCA,-0.23920000000000002
CDO1,-0.2398
SLC5A6,-0.23989999999999997
B4GALT3,-0.2402
CCNG1,-0.2403
metoclopramide,-0.24050000000000002
RBM34,-0.24100000000000002
BRD-K20401833,-0.24109999999999998
JAZF1,-0.24109999999999998
SIM2,-0.2414
staurosporine,-0.2416
HPN,-0.24170000000000003
methyllidocaine,-0.2418
mosapride,-0.2418
benzydamine,-0.2419
wiskostatin,-0.2421
ZNF74,-0.24239999999999998
PCM1,-0.24280000000000002
PHF23,-0.2429
BML-257,-0.2433
TIMM50,-0.24359999999999998
tiotidine,-0.2438
delcorine,-0.2438
IL1R1,-0.2439
BRD-K98824517,-0.2439
PGK1,-0.2441
UBAP2L,-0.2445
ARF1,-0.24539999999999998
SIRT5,-0.2457
PROKR1,-0.2458
ANG,-0.2459
FFAR1,-0.24609999999999999
medroxyprogesterone,-0.2462
RAB27A,-0.2469
bicalutamide,-0.247
norgestrel,-0.24710000000000001
SETD7,-0.2475
benactyzine,-0.2475
ZNF143,-0.2475
PMAIP1,-0.2477
TLR4,-0.2477
PSMD5,-0.2477
remacemide,-0.2481
PRKAG2,-0.2481
ZBTB45,-0.2482
HMMR,-0.2483
riboflavin,-0.2483
XE-991,-0.2484
PIK3R3,-0.24850000000000003
PC,-0.2488
MAP2K6,-0.249
NADSYN1,-0.2491
JZL-184,-0.24960000000000002
BTRC,-0.24960000000000002
atorvastatin,-0.2504
PRDX5,-0.2511
ZNF227,-0.25120000000000003
PLAGL1,-0.25129999999999997
CDC37,-0.25129999999999997
GFOD1,-0.2514
imiloxan,-0.2514
CGP-55845,-0.2516
SB-366791,-0.25170000000000003
GALE,-0.2519
tranilast,-0.252
ILK,-0.252
GPR56,-0.2523
BRD-K54331210,-0.2528
TNIK,-0.2529
UMODL1,-0.2531
2-(biphenyl-4-ylsulfonamido)pentanedioic-acid,-0.2532
GLI3,-0.2532
KLHDC9,-0.25329999999999997
nonoxynol-9,-0.2534
SDF2L1,-0.2535
HDAC1,-0.25370000000000004
DNAJB6,-0.25370000000000004
MET,-0.2544
CTSL1,-0.2547
ZNF785,-0.2552
stiripentol,-0.2553
AMT,-0.2555
PRKACA,-0.2556
ARHGEF5,-0.2556
DCPIB,-0.2557
scandenin,-0.25579999999999997
TGF beta receptor inhibitor,-0.2562
RPS14,-0.2563
oxyphenonium,-0.2564
POU5F1,-0.25739999999999996
ritonavir,-0.2576
SIRT3,-0.2577
ASCL4,-0.2577
CLOCK,-0.2577
NBN,-0.2579
IB-MECA,-0.2579
DPO-1,-0.2586
SPP1,-0.2589
SRD5A1,-0.2591
nefopam,-0.2594
KCNK2,-0.2594
SMARCE1,-0.2594
GSTZ1,-0.25980000000000003
VRK2,-0.25980000000000003
PRKACB,-0.25980000000000003
EGFL8,-0.26
DFFA,-0.26
cyclazosin,-0.2602
EHMT2,-0.2605
HOMER2,-0.2612
auranofin,-0.2612
galantamine,-0.2614
FECH,-0.26170000000000004
IGFBP2,-0.2618
RPS16,-0.2621
SANT-1,-0.2621
SBNO1,-0.2622
SLC27A3,-0.26239999999999997
ACADM,-0.2626
PPP3R2,-0.2627
CUL2,-0.26289999999999997
ZNF524,-0.263
ZNF8,-0.2631
TPD52L2,-0.2637
CLPTM1,-0.2637
IL1R1,-0.2638
MRS-1754,-0.2639
nicorandil,-0.2644
SRPK1,-0.2645
ritodrine,-0.2646
tetrahydrobiopterin,-0.2647
rosuvastatin,-0.2648
SC5DL,-0.26489999999999997
FBXL20,-0.2651
CERS2,-0.2652
PDXP,-0.2652
ketanserin,-0.2655
ZNF202,-0.2656
HSPB8,-0.2657
PSB-06126,-0.2661
RNF7,-0.2663
ACVR1,-0.2663
PRSS3,-0.2664
ZFYVE19,-0.2667
TRIM9,-0.2667
VRK1,-0.2669
adipiodone,-0.2669
sulfasalazine,-0.2672
PIK3R3,-0.2672
MCM4,-0.26739999999999997
bifemelane,-0.26739999999999997
MAP4K4,-0.2675
RAP1GDS1,-0.2675
meprylcaine,-0.2676
DNAJB2,-0.2677
APOC2,-0.26789999999999997
PRCC,-0.268
ZNF567,-0.2682
TRIM13,-0.2683
ESD,-0.26839999999999997
RIPK4,-0.26839999999999997
ASCC3,-0.2686
KHDRBS1,-0.2688
buddleoflavonoloside,-0.2691
BRD-K64314806,-0.2691
PLCB4,-0.2696
NOX1,-0.2697
tosyllysyl-chloromethyl-ketone,-0.2704
propafenone,-0.2706
NGB-2904,-0.2708
ERCC6L,-0.2709
ZNF300,-0.2711
IKBKE,-0.2713
TMEM97,-0.27140000000000003
SOCS2,-0.27149999999999996
CXCL2,-0.2716
NR0B1,-0.2716
IL13,-0.2718
balsalazide,-0.272
FADS1,-0.2721
PSPH,-0.2721
ACTB,-0.2722
UFD1L,-0.2722
PPP3R2,-0.2726
moclobemide,-0.2727
ERCC1,-0.273
FAIM,-0.2733
EXOSC8,-0.2733
prilocaine,-0.2738
KU-14R,-0.27399999999999997
RBX1,-0.2741
BRD-K24127443,-0.2749
"4,5,6,7-tetrabromobenzotriazole",-0.2753
ADC,-0.2755
CDC42SE1,-0.2756
SF3B1,-0.2757
promazine,-0.2761
TAF5L,-0.2762
NT5E,-0.2763
Sirtuins GOF,-0.2767
pidotimod,-0.27690000000000003
CDCA8,-0.27699999999999997
SPRY2,-0.27699999999999997
CDK4,-0.27699999999999997
SOCS5,-0.2771
SOS2,-0.2775
PSMF1,-0.2776
demeclocycline,-0.2776
HCFC2,-0.2776
tenidap,-0.278
dextrorphan,-0.278
GMPR2,-0.2785
betulinic-acid,-0.2786
MDL-73005EF,-0.2787
ZNF607,-0.2787
CSNK1D,-0.2791
SMARCB1,-0.2791
POLA2,-0.28
FRAT1,-0.2801
zimelidine,-0.2802
AY-9944,-0.2803
UGT1A6,-0.2807
GABBR2,-0.2807
BI-78D3,-0.2807
maraviroc,-0.2809
TMED10,-0.281
POLR3C,-0.2817
ULK3,-0.2821
isoquercetin,-0.2822
ISG20,-0.2822
RPS6KA2,-0.2823
NDUFV1,-0.2828
salicin,-0.2833
PSEN2,-0.2836
SHC4,-0.2836
tipifarnib-P2,-0.284
PFKFB3,-0.2841
DAPK1,-0.2842
nilotinib,-0.2843
SMARCD2,-0.2843
idarubicin,-0.2845
tetrindole,-0.2845
protein-tyrosine-phosphatase-inhibitor-IV,-0.2846
BMS-191011,-0.2849
CPCCOEt,-0.2851
ADCY9,-0.28559999999999997
CISH,-0.28559999999999997
PD-123319,-0.2859
mead-ethanolamide,-0.2863
BRD-A61189834,-0.2864
anastrozole,-0.2867
ZNF232,-0.2868
TRIM2,-0.2868
CNDP2,-0.2869
EGLN2,-0.287
BCLAF1,-0.2871
POLR3K,-0.2872
PIM3,-0.2872
NUCKS1,-0.2874
CRABP1,-0.2875
lidoflazine,-0.2878
Canonical high mobility group proteins LOF,-0.2879
FGA,-0.2883
PHCCC,-0.28850000000000003
ZNF174,-0.28850000000000003
SMAD1,-0.2896
MDH2,-0.2897
digoxin,-0.2899
indoprofen,-0.29
CLSTN1,-0.2902
BRD-K60218670,-0.2903
PRKAR2A,-0.2905
CAMKK2,-0.29109999999999997
NDUFA1,-0.29109999999999997
ARL3,-0.2914
MAPK1IP1L,-0.2916
RFX6,-0.2917
RTEL1,-0.2919
acetyl-geranyl-cysteine,-0.2921
FANCF,-0.2923
cinobufagin,-0.2924
NRBP2,-0.2925
disopyramide,-0.2928
CTSD,-0.2929
QRSL1,-0.293
PIK3C2B,-0.2932
GPR39,-0.2934
SMOX,-0.29350000000000004
SRM,-0.29359999999999997
IL2RA,-0.2939
PNLDC1,-0.29410000000000003
TMEM5,-0.2943
RERG,-0.2944
RPS16,-0.2944
L-750667,-0.2945
ITGB4,-0.29469999999999996
JAK3-inhibitor-V,-0.2949
PROX1,-0.295
CTNNBIP1,-0.295
HCFC1,-0.2952
CTSK,-0.2955
SERPINA5,-0.2957
zebularine,-0.2964
CDK8,-0.2966
Toll like receptors LOF,-0.2967
GPR39,-0.29760000000000003
papaverine,-0.298
GAPDH,-0.2981
JLK-6,-0.2983
SB-239063,-0.2983
ipratropium,-0.2987
ARPC3,-0.2987
GBGT1,-0.2988
RNF25,-0.2992
CALML6,-0.2995
SNX7,-0.29969999999999997
TP53RK,-0.29969999999999997
WYE-354,-0.29969999999999997
ZAP70,-0.3005
KARS,-0.3007
MSX2,-0.3019
SLC25A22,-0.30210000000000004
SARS,-0.30210000000000004
ZNF583,-0.30219999999999997
DTX1,-0.3024
androstanol,-0.3024
oxymetazoline,-0.3025
NXF1,-0.30260000000000004
BRD-K55055802,-0.30260000000000004
ABCB5,-0.3029
NFIL3,-0.303
NRBP2,-0.303
MCHR2,-0.3031
ADORA2B,-0.3034
TAB2,-0.304
aminogenistein,-0.304
PRDX5,-0.3041
TFPI,-0.3042
bepridil,-0.3042
CHRM1,-0.3042
yohimbine,-0.3044
KU-C103428N,-0.3044
MDM2-inhibitor,-0.3045
NDUFB6,-0.3045
piperacetazine,-0.3049
TSC22D1,-0.305
OSMR,-0.3055
hydrocortisone,-0.3059
EGLN1,-0.3062
SOCS2,-0.3063
CLOCK,-0.3064
HAT1,-0.3066
DR1,-0.3068
deltaline,-0.3071
BRD-K36038115,-0.3077
RNF145,-0.308
DDAH2,-0.30820000000000003
FOXQ1,-0.3086
nortriptyline,-0.30879999999999996
PRLHR,-0.30879999999999996
TK1,-0.30879999999999996
glycocholic-acid,-0.3094
S100P,-0.3095
NAB2,-0.3097
nitrendipine,-0.3103
estriol,-0.3104
EGFR,-0.3105
SCRN1,-0.31079999999999997
cefuroxime,-0.31079999999999997
TIMP2,-0.31079999999999997
NFYB,-0.311
GSTM2,-0.3115
GPR82,-0.3116
ZNF502,-0.31170000000000003
EIF3G,-0.312
PNN,-0.3122
ALB,-0.3122
naltrexone,-0.3123
PSMD3,-0.3123
PEMT,-0.3124
PRDM7,-0.3127
HMGCS2,-0.3128
PARP10,-0.31329999999999997
estrone,-0.3134
BRAP,-0.3135
RPS10,-0.3135
donepezil,-0.3136
VDAC1,-0.31379999999999997
SQRDL,-0.3139
LFM-A12,-0.3139
XRCC4,-0.314
PASD1,-0.314
T-0901317,-0.3143
OSR2,-0.31489999999999996
PSMA7,-0.315
etodolac,-0.3152
NRAS,-0.3153
Leucine rich repeat kinase inhibitor,-0.3153
Zinc fingers RanBP2 type LOF,-0.3154
emodic-acid,-0.3159
ENTPD6,-0.316
PFDN2,-0.3164
PCGF2,-0.3166
LIPH,-0.3166
TOLLIP,-0.31679999999999997
CEPT1,-0.31679999999999997
COL13A1,-0.317
CGP-12177,-0.3171
GMEB1,-0.3171
C16ORF80,-0.3172
TP53RK,-0.3176
PAQR8,-0.3177
GLDC,-0.3178
LCK,-0.318
NPRL2,-0.3185
pirinixic-acid,-0.3185
MYL6,-0.3186
EO-1428,-0.3186
CBFA2T3,-0.3191
KLHL9,-0.3195
ZNF418,-0.3195
TSHZ3,-0.3195
NSFL1C,-0.3196
clomipramine,-0.3197
SH3BP5,-0.32
KLRC1,-0.32
GPR148,-0.32
COX4I1,-0.32020000000000004
HMOX2,-0.3204
EIF1B,-0.3208
TLK2,-0.3209
ENPP1,-0.3212
bis-tyrphostin,-0.3215
curcumin,-0.32170000000000004
PKM2,-0.32170000000000004
sirolimus,-0.3218
propentofylline,-0.32189999999999996
artesunate,-0.32189999999999996
PPP1R14B,-0.3226
GNAS,-0.3236
MAZ-51,-0.32380000000000003
C16ORF80,-0.32380000000000003
PLAUR,-0.324
SB-205607,-0.324
TESK1,-0.3243
TRRAP,-0.3245
PON2,-0.3246
nomilin,-0.3247
thioproperazine,-0.3248
PRDM1,-0.3249
GDPD5,-0.32520000000000004
MAT2A,-0.32520000000000004
LIPT1,-0.32520000000000004
nalbuphine,-0.32549999999999996
SID-26681509,-0.3257
PARN,-0.3257
naltrexone,-0.3259
POLR3F,-0.3262
sirolimus,-0.3262
myricetin,-0.3267
RTCD1,-0.3267
purmorphamine,-0.32780000000000004
digoxin,-0.32780000000000004
PPM1B,-0.32789999999999997
QL-XII-47,-0.3282
WTAP,-0.3282
GSTZ1,-0.3283
CNOT7,-0.3284
CAPG,-0.3286
RHO-kinase-inhibitor-II,-0.3287
MEST,-0.3289
flurofamide,-0.32909999999999995
JUNB,-0.3292
ZNF134,-0.3293
7-nitroindazole,-0.3295
ZBTB48,-0.3295
RNF14,-0.3296
HOXA6,-0.3296
canrenoic-acid,-0.3298
TGFB1,-0.3298
UGCG,-0.3299
NFYB,-0.3301
PSMB7,-0.33030000000000004
ID3,-0.33039999999999997
GCDH,-0.3309
monastrol,-0.3311
PPP1CC,-0.3311
DUSP22,-0.3312
BRD-A53107311,-0.3312
quinapril,-0.33130000000000004
RNASE4,-0.33140000000000003
ZM-306416,-0.3319
Ala-Ala-Phe-CMK,-0.3321
RFX5,-0.3326
KU-C103885,-0.3328
GTF2B,-0.3329
CLPB,-0.33299999999999996
mestinon,-0.33299999999999996
VPS26A,-0.3331
IARS2,-0.3331
TNFAIP3,-0.3335
ibuprofen,-0.3335
FOSL1,-0.33390000000000003
SIRT3,-0.33390000000000003
BMI1,-0.3343
PTPN4,-0.3343
HEXIM1,-0.3344
famotidine,-0.3346
DDIT4,-0.3347
GPR31,-0.3348
PLCG2,-0.335
DCTN6,-0.335
CD2BP2,-0.3353
CMAS,-0.3353
ZNF502,-0.3354
veratridine,-0.33549999999999996
PLA2G12A,-0.33549999999999996
IGF2BP3,-0.33549999999999996
TCEB3C,-0.336
scopolamine,-0.3367
AP1S2,-0.3369
APOH,-0.337
mibefradil,-0.337
vindesine,-0.3372
W-7,-0.3372
HMGB2,-0.3379
LIG3,-0.3379
SLC1A1,-0.3379
estradiol-valerate,-0.3381
FOXP4,-0.3383
ERGIC1,-0.33840000000000003
limonin,-0.3385
ARPC1B,-0.3387
SPRY1,-0.33880000000000005
HIST1H2BK,-0.3389
ALDH7A1,-0.3392
OM-137,-0.3395
IL7R,-0.3395
milrinone,-0.3396
LYPD3,-0.3396
GCAT,-0.3397
SRP14,-0.34009999999999996
ATP5F1,-0.34009999999999996
C19ORF6,-0.34020000000000006
NDUFB3,-0.34020000000000006
PHYH,-0.34020000000000006
CYC1,-0.3404
B3GAT3,-0.3404
imperatorin,-0.34049999999999997
CALR,-0.3406
SKP1,-0.3406
DVL2,-0.3408
NRG1,-0.34130000000000005
MSMO1,-0.34149999999999997
selegiline,-0.34159999999999996
AGPAT1,-0.3418
quinpirole,-0.3418
OR52B2,-0.342
RAD50,-0.3422
DUSP1,-0.34240000000000004
GSTM1,-0.3425
TGIF2LY,-0.34299999999999997
RAD1,-0.3433
HDAC8,-0.3435
ESPL1,-0.34369999999999995
PPP2R4,-0.3439
ZNF673,-0.3439
DHRS7,-0.344
roquinimex,-0.34409999999999996
CEBPA,-0.34450000000000003
MAGEB6,-0.3446
RAD23B,-0.3446
calmidazolium,-0.3448
DYNLL1,-0.34490000000000004
HMGB1,-0.34490000000000004
iocetamic-acid,-0.345
tebuthiuron,-0.3456
alfuzosin,-0.3457
ZK-756326,-0.3458
PSB-11,-0.34619999999999995
PMS2P3,-0.34630000000000005
INS,-0.3465
GABA receptor antagonist,-0.34659999999999996
taurocholic-acid,-0.3467
PLEKHJ1,-0.3467
NDUFB5,-0.3468
MRPL18,-0.34700000000000003
TNFSF13B,-0.34700000000000003
UXT,-0.3472
BTG1,-0.34729999999999994
HPD,-0.34729999999999994
UBE2V1,-0.3478
NR0B2,-0.3478
IFI16,-0.348
apigenin,-0.348
fludarabine,-0.3482
POLR2F,-0.34840000000000004
DCXR,-0.3486
ZD-7114,-0.3486
HNF1B,-0.3486
CDKN1A,-0.34869999999999995
ERBB2,-0.34869999999999995
SCH-28080,-0.3488
KIAA0753,-0.349
CV-1808,-0.3492
SKF-86002,-0.3494
CAV1,-0.34950000000000003
SIM2,-0.3497
MED12L,-0.34979999999999994
ZNF92,-0.34990000000000004
SLC25A10,-0.35
CCT8,-0.35
IDE,-0.35009999999999997
LPGAT1,-0.3504
ATP5C1,-0.35090000000000005
CTLA4,-0.35100000000000003
BH3I-1,-0.3514
XPR1,-0.3517
STK16,-0.3519
DNA dependent protein kinase inhibitor,-0.35259999999999997
GATAD2A,-0.353
GPR113,-0.353
UGT1A1,-0.3532
S100A11,-0.35340000000000005
GPR114,-0.35350000000000004
ZNF212,-0.35350000000000004
GNAI3,-0.35350000000000004
letrozole,-0.35369999999999996
LANCL1,-0.35369999999999996
ZNF626,-0.3542
ETS1,-0.3543
ZNF581,-0.3543
ZNF267,-0.35450000000000004
KUC103420N,-0.3547
LIPA,-0.35479999999999995
PROSC,-0.355
T-0070907,-0.3552
TNFRSF18,-0.3552
DHH,-0.3553
TIMP4,-0.3554
AM-404,-0.3555
HTATSF1,-0.3555
ERG,-0.3558
MKNK2,-0.35590000000000005
BRD-A28422330,-0.35600000000000004
MRGPRX4,-0.35609999999999997
UQCRC1,-0.35609999999999997
NDUFS7,-0.35619999999999996
FIS1,-0.35619999999999996
EZH2,-0.3568
icilin,-0.3569
METAP2,-0.35700000000000004
GLUL,-0.35700000000000004
otenzepad,-0.3574
DHX29,-0.35810000000000003
BMI1,-0.3583
Phospholipases GOF,-0.35850000000000004
DDIT3,-0.359
SLC35A1,-0.3592
TMED9,-0.3593
PVR,-0.3594
SOAT1,-0.3604
CDKN1B,-0.3614
FHL2,-0.36210000000000003
venlafaxine,-0.36219999999999997
nelfinavir,-0.36229999999999996
ITGB2,-0.3624
RASGRP1,-0.3625
ZFX,-0.3625
TUBB2A,-0.363
leflunomide,-0.36310000000000003
GPR26,-0.3632
BRD-K52219182,-0.3632
CHRM3,-0.36340000000000006
HSD17B11,-0.3635
tubaic-acid,-0.3638
PDK2,-0.3639
COX6B2,-0.3639
LGR5,-0.364
gavestinel,-0.3644
caffeine,-0.36469999999999997
KDELR3,-0.3649
MRPS16,-0.3651
PTB1,-0.3655
ATP6V0A1,-0.3655
IGFBP5,-0.3655
doxepin,-0.3664
HSP90-inhibitor,-0.3668
ADCK3,-0.3671
LANCL1,-0.3677
MLXIP,-0.3678
ACTN2,-0.36810000000000004
LY-364947,-0.36840000000000006
TIRAP,-0.3689
SULT1A2,-0.3691
TWF2,-0.36939999999999995
moxifloxacin,-0.36950000000000005
DMTF1,-0.36950000000000005
ZNF426,-0.3697
nicardipine,-0.3699
RPS5,-0.37
fluconazole,-0.37
PRCC,-0.37020000000000003
ezetimibe,-0.3703
J-104129,-0.3704
valsartan,-0.3705
MAPP-D-erythro,-0.37060000000000004
MYL6,-0.37070000000000003
SC-9,-0.3711
iloprost,-0.3712
TCIRG1,-0.3713
TICAM2,-0.3714
UNG,-0.3715
MUT,-0.3722
WHSC1,-0.37229999999999996
salsolinol,-0.37229999999999996
dehydroisoandosterone,-0.37229999999999996
LY-303511,-0.3725
PIGK,-0.3729
fluocinolone,-0.3729
ZNF32,-0.3732
BRD-A94297859,-0.3734
YME1L1,-0.3734
GBR-12783,-0.3735
loratadine,-0.3736
TAF1B,-0.3737
escitalopram,-0.37479999999999997
larixinic-acid,-0.37479999999999997
ATMIN,-0.3749
FDX1L,-0.375
ZNF496,-0.3751
CHMP4A,-0.3751
RAP1GAP,-0.37520000000000003
BRD-K30064966,-0.3754
clomifene,-0.37549999999999994
SMAD2,-0.37549999999999994
dephostatin,-0.37549999999999994
telenzepine,-0.37560000000000004
SRRT,-0.3757
TXNL1,-0.3759
WNT7B,-0.3761
ZNF175,-0.3763
HMGN4,-0.3764
KCNN4,-0.3766
C1QTNF6,-0.37670000000000003
clotrimazole,-0.37670000000000003
KAT7,-0.377
ULK1,-0.377
SLC25A28,-0.3771
HORMAD2,-0.3772
QPRT,-0.3772
sulpiride,-0.37729999999999997
DCP1A,-0.3774
phylloquinone,-0.3776
EPHB4,-0.3785
levcromakalim,-0.3788
POLR2H,-0.3789
HUS1,-0.3789
SR-57227A,-0.3789
TARBP1,-0.379
PRDM7,-0.37929999999999997
CSNK1E,-0.38
GSTP1,-0.3803
ioxaglic-acid,-0.3803
estriol,-0.38079999999999997
TCF12,-0.38079999999999997
AATF,-0.3811
PRKX,-0.3811
ZNF563,-0.3814
dofetilide,-0.3814
MAP7,-0.38159999999999994
SRM,-0.38189999999999996
UGDH,-0.38189999999999996
L-741626,-0.382
PXMP2,-0.3822
AKR1A1,-0.3823
chromanol,-0.3824
IL1R2,-0.3826
PLAU,-0.3826
TMEM97,-0.38270000000000004
tubocurarine,-0.38280000000000003
CAY-10470,-0.38280000000000003
MDM4,-0.38299999999999995
PKIG,-0.38299999999999995
PQ-401,-0.3832
APEH,-0.3834
Nucleophosmin inhibitor,-0.38380000000000003
ZNHIT3,-0.384
ARHGAP35,-0.3845
omeprazole,-0.3849
lofexidine,-0.3851
GRN,-0.38520000000000004
KCNQ1,-0.38530000000000003
CGP-53353,-0.38539999999999996
ZNF629,-0.38539999999999996
ornidazole,-0.38549999999999995
ciprofibrate,-0.3858
digitoxigenin,-0.386
YM-90709,-0.38630000000000003
GPRC5B,-0.38630000000000003
KIF2C,-0.3864
NAB1,-0.38659999999999994
EIF4EBP3,-0.38670000000000004
SIK1,-0.3868
VIM,-0.3871
SERINC3,-0.3872
FTH1,-0.3876
FGG,-0.3876
CCNE1,-0.38770000000000004
AMIGO3,-0.38780000000000003
RAF1,-0.38799999999999996
PROC,-0.3881
NCS-382,-0.3883
cefalexin,-0.3887
RNF5,-0.3893
BACH1,-0.3893
TAF8,-0.3895
NTRK3,-0.3901
medetomidine,-0.39030000000000004
GBP2,-0.39049999999999996
GAMT,-0.3907
sunitinib,-0.3908
GBA,-0.3909
SMYD3,-0.3911
CASD1,-0.3912
SEC24C,-0.39159999999999995
GUK1,-0.3918
nalbuphine,-0.39189999999999997
SMARCAD1,-0.392
TUBD1,-0.3923
SCCPDH,-0.3923
CDX2,-0.3924
ciglitazone,-0.3925
S100P,-0.39299999999999996
HOXA10,-0.3931
CSK,-0.3933
NDUFA9,-0.39390000000000003
CD2BP2,-0.3942
BLVRA,-0.3945
ZGPAT,-0.3948
KDELR2,-0.3948
CISD1,-0.39490000000000003
RNF145,-0.39520000000000005
DYRK3,-0.3953
medroxyprogesterone,-0.3954
STMN1,-0.39549999999999996
CALM3,-0.3957
ZBTB25,-0.39590000000000003
KSR2,-0.3961
BAX-channel-blocker,-0.3961
CIAPIN1,-0.39630000000000004
RPN1,-0.39659999999999995
STRN4,-0.3979
DLGAP5,-0.39799999999999996
meropenem,-0.3982
CLN3,-0.3983
AG-99,-0.39840000000000003
ALDH1B1,-0.39880000000000004
CBLC,-0.39890000000000003
HOPX,-0.39909999999999995
erastin,-0.3992
RABGGTA,-0.3995
EPDR1,-0.39990000000000003
PCMT1,-0.40009999999999996
BRD-K51557114,-0.40020000000000006
geranylgeraniol,-0.4006
BRD-K12401458,-0.4008
FBXW7,-0.4011
NFIL3,-0.4012
ACO2,-0.40130000000000005
SLC22A18,-0.40130000000000005
kinetin-riboside,-0.4014
PSMD4,-0.4018
TASP1,-0.402
NME1,-0.4021
GPR55,-0.4021
ZRSR2,-0.4022
eicosatrienoic-acid,-0.4025
naltrindole,-0.40259999999999996
terbinafine,-0.4029
PFAS,-0.4029
EHF,-0.40299999999999997
AM-281,-0.40299999999999997
PASD1,-0.4031
ethylestrenol,-0.4031
WZ-4002,-0.4032
ATMIN,-0.4033
DHRS3,-0.4035
CPD,-0.40369999999999995
amthamine,-0.40380000000000005
SMARCAD1,-0.4039
DNAJB2,-0.4039
RIPK1,-0.4039
WNT10B,-0.4043
MLL,-0.4046
SNF8,-0.4047
CREB1,-0.4048
CLTA,-0.4052
RTN2,-0.4054
AR-A014418,-0.4054
LZIC,-0.4056
Gamma secretase inhibitor,-0.4057
EBP,-0.40590000000000004
penicillin,-0.406
DNAJA3,-0.4064
clonidine,-0.4065
HYAL1,-0.4068
PBXIP1,-0.4068
equilin,-0.4071
oleoylethanolamide,-0.4071
PPP1CA,-0.4072
NSF,-0.4073
NOTCH2NL,-0.40759999999999996
GPX3,-0.4077
LMNA,-0.4081
BACE1,-0.40840000000000004
EPHX1,-0.40840000000000004
METTL4,-0.40840000000000004
droperidol,-0.40840000000000004
EIF2AK1,-0.40850000000000003
F2,-0.40850000000000003
HTMT,-0.40869999999999995
RASSF5,-0.40869999999999995
S100A1,-0.40880000000000005
ZNF684,-0.4089
RSPH1,-0.4089
ADRBK1,-0.409
LRPAP1,-0.40950000000000003
ZNF268,-0.40990000000000004
HOXA2,-0.41
Vesicular Transport LOF,-0.4102
DMRTB1,-0.4102
ATG7,-0.4104
CDC25A,-0.4107
SLC9A1,-0.4107
MSH6,-0.41100000000000003
KNG1,-0.41100000000000003
KRT26,-0.4113
IDH3B,-0.4114
levofloxacin,-0.41159999999999997
CDK9,-0.4119
FYN,-0.4119
DGKZ,-0.4121
B4GALT4,-0.4122
ORC1,-0.4122
ZNF92,-0.4125
MCM6,-0.41259999999999997
RFX5,-0.4128
NR1D2,-0.4133
MED21,-0.41340000000000005
LY-83583,-0.41369999999999996
CEPT1,-0.4138
CASP6,-0.41409999999999997
MTF2,-0.41450000000000004
CNOT4,-0.41450000000000004
phenformin,-0.4146
SLC6A14,-0.4147
GABPB2,-0.41479999999999995
ADA,-0.41490000000000005
risperidone,-0.415
CD14,-0.4153
AURKAIP1,-0.4156
acyclovir,-0.4158
HRAS,-0.4158
methocarbamol,-0.4158
STK16,-0.41600000000000004
DHRS7,-0.41609999999999997
Beta-adrenergic receptor agonist,-0.4164
BOLA1,-0.4164
ATOX1,-0.4164
ZNF678,-0.4167
amlodipine,-0.4169
bisindolylmaleimide,-0.4171
ELAC2,-0.4172
Integrin subunits beta LOF,-0.4178
FZD8,-0.4182
NCOA4,-0.41869999999999996
ZNF281,-0.41869999999999996
tetramisole,-0.4189
ANXA3,-0.4192
SLC25A15,-0.4192
ARF1,-0.4193
NCOR2,-0.4194
HOOK2,-0.4201
ZD-7155,-0.4202
KLHDC9,-0.4203
Supressors of cytokine signaling GOF,-0.4203
XMD-892,-0.4205
rolitetracycline,-0.42060000000000003
methyl-angolensate,-0.42060000000000003
nimodipine,-0.42060000000000003
PBX4,-0.42060000000000003
GATA2,-0.4208
karakoline,-0.4208
PSME1,-0.42090000000000005
SLC2A6,-0.4211
OPN3,-0.4213
TUBA1A,-0.4214
avrainvillamide-analog-2,-0.4217
UBE3C,-0.4226
NR3C1,-0.4227
naproxen,-0.4228
SERPINA6,-0.42340000000000005
CDC20,-0.42340000000000005
dihydrexidine,-0.42340000000000005
RBPJ,-0.4239
GPR137,-0.424
CI-966,-0.4242
flufenamic-acid,-0.4243
SFPQ,-0.42450000000000004
TH,-0.4252
bongkrek-acid,-0.4254
bosentan,-0.42560000000000003
NR3C1,-0.4257
RUVBL2,-0.426
BIX-01338,-0.426
CBFB,-0.4261
KIN001-055,-0.4264
"7,8-dihydro-L-biopterin",-0.4268
MSRA,-0.4274
M-3M3FBS,-0.4278
calcifediol,-0.42810000000000004
teicoplanin,-0.4282
DDB2,-0.4289
GBP2,-0.4289
doxepin,-0.4289
estradiol,-0.4289
OXER1,-0.4293
urapidil,-0.4293
GALE,-0.42969999999999997
CSNK2A2,-0.4299
MTAP,-0.4299
SIRT6,-0.4304
pefloxacin,-0.43079999999999996
ATG5,-0.43090000000000006
thioridazine,-0.43090000000000006
CDIPT,-0.431
glimepiride,-0.4311
EIF4EBP2,-0.4311
BUB3,-0.4315
SSX2,-0.43170000000000003
SPARC,-0.43200000000000005
HIST2H2BE,-0.4322
eliprodil,-0.4322
antimycin-a,-0.43270000000000003
C2,-0.4329
BCKDK,-0.433
STAT3,-0.4334
epinephrine,-0.4339
nitrendipine,-0.4339
ASGR2,-0.4341
IL2,-0.4341
