drug_name,DMB006
TRIM13,-0.2803
SB-525334,-0.2804
MSRB2,-0.2808
ABCB5,-0.2811
SKP2,-0.2811
DNMT3A,-0.2813
MMP7,-0.2815
HYOU1,-0.2815
levomepromazine,-0.2816
azelastine,-0.2816
rimcazole,-0.2816
FIT,-0.2818
ARL1,-0.282
EWSR1,-0.2824
NR4A2,-0.2826
Calcium channel blocker,-0.2829
PMF1-BGLAP,-0.2832
PIAS2,-0.2837
PKD1,-0.2841
MST1R,-0.2841
CDX1,-0.2843
RPS5,-0.2845
SLC25A13,-0.2848
verteporfin,-0.2849
ESR1,-0.285
COG4,-0.285
B3GAT3,-0.28559999999999997
tyrphostin-46,-0.2867
KLF3,-0.2868
AHSP Pathway LOF,-0.2869
SMARCAD1,-0.2869
NOTCH2NL,-0.2871
ARG1,-0.2873
BMP4,-0.2874
H2AFV,-0.2875
HOOK2,-0.2876
EIF2C2,-0.2876
PAF1,-0.2876
MAPK8,-0.2877
GTDC1,-0.2879
RBBP6,-0.2882
AFF1,-0.2884
PP-1,-0.2884
tunicamycin,-0.289
ARF6,-0.2891
FOXD4L3,-0.2892
TPD52L2,-0.2896
Tricyclic antidepressant,-0.2897
bisindolylmaleimide,-0.2901
PRNP,-0.2902
PKIG,-0.2907
UROD,-0.2909
MLN-4924,-0.29100000000000004
NFIL3,-0.2912
NFKBIA,-0.2915
PRCC,-0.2917
CCND1,-0.2918
AIM2,-0.2921
AZ-628,-0.2925
taurocholic-acid,-0.2928
SNAI2,-0.2934
sertraline,-0.2937
ESD,-0.2939
corticosterone,-0.29410000000000003
AG-592,-0.2944
DMTF1,-0.2944
UBE3A,-0.2945
GRN,-0.29460000000000003
MTERFD1,-0.2948
Ro-04-6790,-0.2954
DVL2,-0.2957
TCEB3C,-0.2957
DHDDS,-0.2959
S1PR3,-0.29600000000000004
MAPK1IP1L,-0.2961
SLC25A4,-0.2964
FADS1,-0.2964
parecoxib,-0.2966
cefuroxime,-0.297
MYCN,-0.29710000000000003
HLA-DRB4,-0.2973
GPX3,-0.2974
EXOC6,-0.29760000000000003
WNT5A,-0.2978
emetine,-0.2979
CHMP2A,-0.298
goserelin,-0.2981
ZIM3,-0.2983
ZNF296,-0.2984
POLR3B,-0.2986
LGR6,-0.2987
SAP18,-0.2987
EPC1,-0.2988
C3,-0.2992
DLD,-0.2992
BRD-K71726959,-0.29969999999999997
NCOA4,-0.29969999999999997
CSNK2A1,-0.2998
CASP8,-0.2999
Cyclins LOF,-0.30010000000000003
trimidox,-0.3006
ATP synthase inhibitor,-0.3006
DGKZ,-0.3007
meprylcaine,-0.30079999999999996
LRRC4,-0.301
MEF2A,-0.3011
orlistat,-0.3012
PSMA3,-0.3014
PTPRK,-0.3015
TGFBR2,-0.3015
SRRT,-0.3016
MDM4,-0.3017
SLC1A4,-0.3019
flumetasone,-0.3019
DNAJB12,-0.302
ERF,-0.30210000000000004
naltrindole,-0.3025
dacinostat,-0.3029
INTS3,-0.303
SNCA,-0.3032
HIF activator,-0.30329999999999996
S100B,-0.3039
UB-165,-0.304
NPSR1,-0.304
DKC1,-0.3044
MCM5,-0.30510000000000004
PLAT,-0.3053
XRCC6,-0.3054
chlorprothixene,-0.3056
PRMT2,-0.3056
TSPAN4,-0.3061
CDK8,-0.3062
LPAR5,-0.3064
EIF2AK3,-0.3064
FES,-0.3065
ZNF426,-0.3066
limonin,-0.3071
BRD-K14844937,-0.3074
PDS5A,-0.3078
PSMA8,-0.3081
SB-202190,-0.30829999999999996
PAPD7,-0.3086
betamethasone,-0.30870000000000003
dextrorphan,-0.3089
TBL3,-0.3091
Structural maintenance of chromosomes proteins LOF,-0.30920000000000003
TRAF7,-0.3093
antimycin-a,-0.3095
dihydroergotamine,-0.3096
tenovins,-0.3097
EPHA2,-0.31
HYAL1,-0.3103
PPIF,-0.3103
phentermine,-0.3106
dantrolene,-0.31129999999999997
edaravone,-0.31170000000000003
CTLA4,-0.3119
10H-phenothiazin-10-yl)(p-tolyl)methanone,-0.3119
SGK1,-0.3119
oxalomalic-acid,-0.312
GLI3,-0.3121
azacitidine,-0.3127
cyclopamine,-0.3127
CXADR,-0.31329999999999997
RDBP,-0.31420000000000003
tiotidine,-0.31489999999999996
RIOK3,-0.3153
ZNF8,-0.3153
PLOD1,-0.3154
HOXB5,-0.3156
AKR1C1,-0.3159
SLC9A1,-0.316
STAT3,-0.3164
MKX,-0.3165
SRC,-0.317
BIIB021,-0.3171
Lysine acetyltransferases LOF,-0.3171
BLMH,-0.3171
STRN4,-0.3175
rifabutin,-0.3185
tetradecylthioacetic-acid,-0.3186
TP53RK,-0.3189
Beta-adrenergic receptor agonist,-0.319
bromfenac,-0.319
DPYD,-0.31920000000000004
MAP4K4,-0.31920000000000004
MAT2A,-0.3193
SNX7,-0.3194
PPP3CA,-0.3197
baccatin-III,-0.3197
GFOD1,-0.31980000000000003
pinacidil,-0.31989999999999996
ATP1B1,-0.32
asiatic-acid,-0.32030000000000003
RBM15B,-0.3207
FECH,-0.3208
indirubin,-0.3208
WFDC2,-0.3209
NVL,-0.321
cetraxate,-0.32130000000000003
COX6B2,-0.3215
SA-792987,-0.3221
TRIM29,-0.3223
ormetoprim,-0.3224
ME3,-0.32270000000000004
NPBWR1,-0.3231
PHTF2,-0.3231
ZGPAT,-0.324
STK33,-0.32409999999999994
toremifene,-0.3243
TYRO3,-0.3248
zamifenacin,-0.32520000000000004
bemesetron,-0.32539999999999997
ZPBP2,-0.32539999999999997
TACC3,-0.32539999999999997
BRD-A12633378,-0.32549999999999996
GPR35,-0.32549999999999996
DR-2313,-0.3262
ASPH,-0.3264
dexamethasone,-0.3264
dihydroergocristine,-0.3273
CCNG1,-0.3275
P4HA1,-0.3275
YEATS4,-0.3276
PHA-665752,-0.32770000000000005
TPD52L3,-0.3283
PAPD7,-0.3284
ATP1A3,-0.3286
methyl-angolensate,-0.3289
DDX5,-0.32899999999999996
EVL,-0.32899999999999996
VPS8,-0.32909999999999995
medetomidine,-0.3295
GW-441756,-0.3296
isoquercetin,-0.33
GTF2A1,-0.3301
paroxetine,-0.33020000000000005
KIF5C,-0.33030000000000004
AKAP9,-0.3307
ABL1,-0.3308
ENOSF1,-0.3309
BIRC3,-0.3309
MITF,-0.3311
RAMP1,-0.3312
DCEBIO,-0.33149999999999996
SNRK,-0.3321
paroxetine,-0.3321
GTPBP8,-0.3322
CXCL1,-0.3323
TKT,-0.33240000000000003
ATP1A3,-0.3325
U-54494A,-0.3326
ZNF524,-0.3329
proguanil,-0.3331
EDNRB,-0.33340000000000003
CCNE2,-0.33380000000000004
FZD5,-0.3343
CCL20,-0.3344
RYBP,-0.3345
CFM-1571,-0.335
SNRK,-0.33509999999999995
HLA-DMB,-0.33509999999999995
YEATS4,-0.3354
TGFB1,-0.3356
aristolochic-acid,-0.3357
CSK,-0.3357
OPN4,-0.3357
TNFRSF19,-0.3358
C1QBP,-0.3361
UFM1,-0.33649999999999997
NQO2,-0.3367
valdecoxib,-0.3373
CRABP1,-0.33759999999999996
dehydrocholic-acid,-0.3378
KCNQ1,-0.3381
tyrphostin-1,-0.3381
thiothixene,-0.3381
AMG-9810,-0.3383
MRPS16,-0.3383
MCM5,-0.3386
RPS19,-0.3386
ZK-93423,-0.3387
z-leu3-VS,-0.3389
CLTA,-0.3389
methylergometrine,-0.33899999999999997
ZNF324,-0.33899999999999997
ATP5H,-0.3392
terazosin,-0.3393
PSMA1,-0.3395
TUBB3,-0.3396
CTH,-0.3397
JNJ-38877605,-0.34009999999999996
KREMEN1,-0.34020000000000006
chlordiazepoxide,-0.3403
GCAT,-0.3404
Proteasome Pathway LOF,-0.34049999999999997
CCNC,-0.3411
ranolazine,-0.3411
ALDH6A1,-0.34119999999999995
ZNF143,-0.3414
austricine,-0.34159999999999996
GPX4,-0.3417
LFM-A12,-0.3418
KDM5A,-0.34259999999999996
GPR158,-0.3427
CNPY3,-0.3428
HGS,-0.34299999999999997
CPCCOEt,-0.34299999999999997
HTATSF1,-0.3432
RNMT,-0.3433
dipropyl-5ct,-0.34340000000000004
thiethylperazine,-0.3436
diclofenac,-0.3436
NEK6,-0.3436
TTC3,-0.3444
marbofloxacin,-0.3444
CD40,-0.3444
GGT1,-0.3447
ZNF764,-0.3448
IDE,-0.3448
PHF23,-0.3452
hydrocortisone,-0.3458
GNE,-0.3461
cefazolin,-0.3465
WHSC1,-0.3465
LIPT1,-0.3469
MITF,-0.34729999999999994
P38 MAPK inhibitor,-0.3475
darinaparsin,-0.3475
AVA,-0.3475
PPM1D,-0.34759999999999996
testosterone,-0.3477
RPS3A,-0.3478
OR5W2,-0.3481
GPR34,-0.3482
HDAC11,-0.34840000000000004
GNAI1,-0.3489
thiocolchicoside,-0.3489
PFKL,-0.34909999999999997
MLLT11,-0.3492
DHCR24,-0.35
MAT2A,-0.3503
BRD-A17664363,-0.3504
CCBL1,-0.3506
metronidazole,-0.3506
IDH3A,-0.35090000000000005
RALA,-0.3515
THADA,-0.3517
mifobate,-0.35200000000000004
TRPS1,-0.3527
TUBB2C,-0.3542
ZD-2079,-0.3544
lylamine,-0.3546
DR1,-0.35479999999999995
TUBB3,-0.35509999999999997
TUBB6,-0.3552
BCAT2,-0.3557
ethinylestradiol,-0.35600000000000004
NPC-15199,-0.35609999999999997
U-46619,-0.3563
ANXA7,-0.3565
apigenin,-0.3565
TLE2,-0.3566
SENP2,-0.3567
TBX2,-0.3568
HOXA6,-0.35700000000000004
anandamide,-0.35719999999999996
pazopanib,-0.35729999999999995
NDUFAF4,-0.35729999999999995
tinidazole,-0.3574
RPL7,-0.3574
STK25,-0.3575
SENP5,-0.358
SLC7A9,-0.358
T-0901317,-0.35840000000000005
MED21,-0.3586
ZNF74,-0.3593
atorvastatin,-0.35960000000000003
T-98475,-0.3599
promazine,-0.3601
ASAP2,-0.3603
CDC123,-0.36060000000000003
Aminoacyl tRNA synthetases class II LOF,-0.361
IFNGR1,-0.361
GRK6,-0.3613
SAT1,-0.3615
ZNF138,-0.3616
ARF4,-0.36200000000000004
HAVCR1,-0.36219999999999997
MTF2,-0.3628
DGKA,-0.3629
CDC42SE1,-0.363
PROX1,-0.3632
ECD,-0.3632
PGK1,-0.36329999999999996
BRD4,-0.3635
GPR107,-0.3635
LMO4,-0.3636
RNF145,-0.3639
SB-218078,-0.3642
ESPL1,-0.3642
MMPX,-0.3644
RK-682,-0.36450000000000005
ZNF434,-0.36479999999999996
PDHB,-0.3651
maprotiline,-0.3652
HA-14-1,-0.3653
SDHC,-0.3655
DAXX,-0.3661
flavokavain-b,-0.36619999999999997
triptolide,-0.36619999999999997
aminogenistein,-0.3664
ZNF202,-0.3666
estriol,-0.3666
GSTZ1,-0.3675
TLR8,-0.3679
AGT,-0.3689
APOB,-0.3689
ADRB2,-0.36979999999999996
HG-5-113-01,-0.37
GRB2,-0.37
SEC16A,-0.3701
HMGCR inhibitor,-0.3703
STIL,-0.37060000000000004
eprosartan,-0.37060000000000004
ethylestrenol,-0.37070000000000003
dipyridamole,-0.3713
LIN28A,-0.3715
BRD-A89208012,-0.3715
mefloquine,-0.3716
alverine,-0.3716
Nucleophosmin inhibitor,-0.37170000000000003
CDC45,-0.37200000000000005
IMPA1,-0.3722
DMAB-anabaseine,-0.37229999999999996
ERAP1,-0.37270000000000003
TGFA,-0.3728
TCTA,-0.37329999999999997
HG-6-64-01,-0.37329999999999997
DAPT-GSI-IX,-0.3736
biperiden,-0.3737
ULK3,-0.3738
GPR139,-0.3738
budesonide,-0.3746
pivmecillinam,-0.3746
SMAD3,-0.3746
tyrphostin-AG-494,-0.37520000000000003
DYRK2,-0.3753
PI4KA,-0.3754
CPSF4,-0.37560000000000004
nifurtimox,-0.37560000000000004
C19ORF10,-0.37560000000000004
ME1,-0.3757
EIF2S2,-0.3757
RPS19,-0.3757
EPHX1,-0.37579999999999997
glycodeoxycholic-acid,-0.3759
xanthoxyline,-0.3763
bromocriptine,-0.3765
papaverine,-0.3766
ID2,-0.37670000000000003
AT-7519,-0.37670000000000003
NDUFA1,-0.3772
SC5DL,-0.37729999999999997
phentolamine,-0.37729999999999997
nimodipine,-0.37799999999999995
HPD,-0.37810000000000005
NPTN,-0.3782
relcovaptan,-0.37829999999999997
RPS7,-0.3785
DFNB31,-0.3786
L-655240,-0.3786
Lipocalins GOF,-0.3788
JAG1,-0.3789
SYT1,-0.3797
ritodrine,-0.37979999999999997
SPDEF,-0.3804
SLC25A22,-0.38049999999999995
hemado,-0.38049999999999995
PNRC1,-0.38079999999999997
IKBKAP,-0.3814
ZNF629,-0.382
IWR-1-ENDO,-0.3821
CRYAA,-0.3822
purmorphamine,-0.3823
BRD-K58033748,-0.3826
HLA-A,-0.3833
trapidil,-0.3835
PSMD9,-0.384
FEN1,-0.38420000000000004
fludarabine,-0.38420000000000004
DYNLL2,-0.3848
GMPS,-0.3849
MAST2,-0.3851
RELN,-0.3857
SR-59230A,-0.3858
NDUFB7,-0.3859
PXMP2,-0.386
TRAFD1,-0.3861
CTBP1,-0.3862
SLC27A3,-0.3868
BACH1,-0.3872
ergocryptine,-0.3872
NNC-711,-0.38799999999999996
ERH,-0.3881
quercetin,-0.3883
CPD,-0.3883
POLR1C,-0.3884
SMC1A,-0.3884
MSX2,-0.3887
chromomycin-a3,-0.38880000000000003
RPA2,-0.389
mestranol,-0.3892
PCMT1,-0.3897
ACADS,-0.3901
MCM family LOF,-0.39020000000000005
IDH3B,-0.39030000000000004
bergenin,-0.39030000000000004
PRDX5,-0.39049999999999996
bucladesine,-0.3907
TLE2,-0.3907
ZNF582,-0.3908
PREB,-0.3911
SERPINA5,-0.39159999999999995
heraclenol,-0.3922
PASD1,-0.3924
RPS27A,-0.3933
tubocurarine,-0.3933
AKR1C1,-0.39380000000000004
entecavir,-0.39399999999999996
PD-158780,-0.3942
SNX17,-0.3943
H-89,-0.3943
betulinic-acid,-0.39520000000000005
NSFL1C,-0.39549999999999996
tandutinib,-0.39549999999999996
ZNF689,-0.39549999999999996
POLR3C,-0.39549999999999996
BATF3,-0.39590000000000003
VPS26A,-0.396
SMAD1,-0.3961
RET,-0.39630000000000004
TERF1,-0.39659999999999995
RNF167,-0.3967
cirazoline,-0.3969
NFKB1,-0.3969
TRIM13,-0.3969
PPT1,-0.3973
TCF12,-0.3973
mepivacaine,-0.3973
XL-147,-0.3975
taxifolin,-0.39759999999999995
AKR1A1,-0.3979
tranilast,-0.3979
TOMM40,-0.3982
ABCC3,-0.3987
TNFSF13B,-0.39880000000000004
TDRD9,-0.3992
RBCK1,-0.3992
protopine,-0.3993
ZNF385B,-0.3996
AMT,-0.3997
berbamine,-0.3997
sulpiride,-0.3997
NAB2,-0.39990000000000003
catechin,-0.4
CTSL1,-0.40020000000000006
iproniazid,-0.4004
CBLB,-0.40049999999999997
yohimbine,-0.40049999999999997
levocetirizine,-0.4008
NCAPD2,-0.4012
SREBF1,-0.4021
UBE2L3,-0.40240000000000004
SPR,-0.4025
CDH3,-0.40259999999999996
ANO1,-0.40270000000000006
SCAP,-0.4029
MED12L,-0.4031
TRIM38,-0.4035
6-benzylaminopurine,-0.4036
GATA1,-0.4036
DNAJB2,-0.4048
DYNLL1,-0.40490000000000004
HLA-DQA1,-0.40509999999999996
Gamma secretase inhibitor,-0.40549999999999997
HPN,-0.40549999999999997
HSD17B8,-0.4065
CTCF,-0.4065
HDAC3,-0.40659999999999996
emetine,-0.40659999999999996
pinocembrin,-0.4067
ZNF274,-0.4068
TLR5,-0.40700000000000003
SLC35A1,-0.4071
benzopurpurin-4b,-0.4071
RPS3,-0.4072
HDAC6,-0.4072
ARHGEF5,-0.4073
SETD7,-0.40740000000000004
UTS2R,-0.4075
CALM1,-0.4075
alpha-estradiol,-0.4079
MAT1A,-0.4081
TRIP10,-0.4083
mianserin,-0.4083
vitexin,-0.4086
PLCG2,-0.4086
lofepramine,-0.40869999999999995
dichlorobenzamil,-0.40909999999999996
RFWD2,-0.4093
CISD1,-0.40950000000000003
talipexole,-0.4096
COX6B2,-0.40979999999999994
NPC1,-0.41009999999999996
levcromakalim,-0.41009999999999996
tyrphostin-AG-126,-0.4104
HDAC3,-0.4104
met-leu-phe,-0.4105
EXOC3,-0.4106
HMGCS1,-0.4107
piperine,-0.4108
L-741626,-0.4113
FIBP,-0.4114
J-104129,-0.4119
pifithrin,-0.4121
CDC42,-0.413
SERPINA5,-0.4133
RNF14,-0.4133
SD-169,-0.41340000000000005
indapamide,-0.41359999999999997
ADRBK1,-0.41359999999999997
BCAT2,-0.41369999999999996
RPA3,-0.4138
SACM1L,-0.4139
wortmannin,-0.41409999999999997
RAB11A,-0.41409999999999997
ZAK,-0.4142
CASP6,-0.4142
GM2A,-0.4144
methocarbamol,-0.4156
PHKG2,-0.4156
KAT5,-0.4164
PLX-4720,-0.4165
METTL4,-0.41659999999999997
HCFC2,-0.4167
PSAT1,-0.4169
nefazodone,-0.41700000000000004
articaine,-0.4181
TNF,-0.4183
NCH-51,-0.41840000000000005
SUZ12,-0.41859999999999997
SNAI2,-0.4192
TLK2,-0.4194
MY-5445,-0.41979999999999995
RRS1,-0.4199
SREBF2,-0.4205
APOC2,-0.4214
CGP-13501,-0.4214
MED28,-0.4216
CEBPG,-0.4219
HMGB4,-0.42210000000000003
fluticasone,-0.42219999999999996
BNIP1,-0.4224
norgestrel,-0.4225
aminopentamide,-0.4227
CCNL1,-0.4232
RIPK2,-0.42340000000000005
terguride,-0.4235
OGFOD1,-0.42369999999999997
GNA12,-0.42369999999999997
L-750667,-0.42369999999999997
tamibarotene,-0.4239
AK3,-0.424
LNPEP,-0.4241
ZNF136,-0.4242
FKBP3,-0.4242
PACSIN3,-0.4242
IGFBP2,-0.42460000000000003
PTGFR,-0.42479999999999996
iodophenpropit,-0.425
NSFL1C,-0.425
PIAS1,-0.4251
WZ-4-145,-0.4253
ivermectin,-0.42560000000000003
ZNF32,-0.426
SB-203580,-0.4261
TUBA1A,-0.42619999999999997
ZNF232,-0.42619999999999997
ROS1,-0.4263
RPS15A,-0.4266
RNF125,-0.4269
SMOX,-0.42700000000000005
SC-9,-0.42719999999999997
PQBP1,-0.42729999999999996
UBL5,-0.4277
SETD1B,-0.4279
ZMYND11,-0.42829999999999996
ANG,-0.42840000000000006
CSNK1G2,-0.4285
EIF4EBP3,-0.429
FXYD2,-0.4291
PPAT,-0.4293
SU-4312,-0.4294
LASP1,-0.42950000000000005
CCT8,-0.4296
SCYL3,-0.42969999999999997
Progesterone receptor antagonist,-0.4302
TCB2,-0.4302
HMOX2,-0.4303
RBBP6,-0.4304
GNAZ,-0.43060000000000004
thioproperazine,-0.43060000000000004
JAK3-inhibitor-I,-0.43090000000000006
STK38,-0.4314
NME9,-0.4314
RYK,-0.4315
PLAT,-0.43170000000000003
RRP12,-0.4321
ETV1,-0.4321
quinpirole,-0.4322
PISD,-0.4322
PSME2,-0.4326
EPDR1,-0.4326
RAD50,-0.43270000000000003
S100A6,-0.43329999999999996
anisomycin,-0.43329999999999996
GTPBP8,-0.4336
ADORA2B,-0.4337
PRKACB,-0.434
"4,5,6,7-tetrabromobenzotriazole",-0.43439999999999995
HSD17B2,-0.43450000000000005
glycocholic-acid,-0.4357
cardiogenol-c,-0.43579999999999997
TRIO,-0.436
SPIC,-0.4361
ADA,-0.4362
TRAM2,-0.4366
eudesmic-acid,-0.43670000000000003
PIK3R4,-0.4371
MGLL,-0.4374
GUK1,-0.43770000000000003
Glycogen synthase kinase inhibitor,-0.4378
TGFBR1,-0.4379
milnacipran,-0.4379
anastrozole,-0.4385
KLHL9,-0.4388
SYK-inhibitor,-0.4389
BRD-K01265221,-0.4393
ETS2,-0.4397
ATG16L2,-0.4399
linoleamide,-0.4401
TXNDC9,-0.4401
FZD7,-0.4403
UBC,-0.4407
C2ORF3,-0.4407
TNFSF13,-0.4407
TAF12,-0.44079999999999997
BRD-K78883024,-0.4412
m-chlorophenylbiguanide,-0.4414
ADC,-0.4414
benzydamine,-0.44170000000000004
MAP2K2,-0.4424
ARNT2,-0.4425
tebuthiuron,-0.4429
MCM6,-0.4429
imiquimod,-0.4429
SKIV2L,-0.4432
benazepril,-0.4435
COX7B,-0.4437
FLT4,-0.444
ARL3,-0.44420000000000004
fluphenazine,-0.44420000000000004
artesunate,-0.4445
DDB1,-0.445
MAPK14,-0.4451
ERH,-0.4456
VU-0418946-1,-0.4458
FAM63A,-0.4458
WARS2,-0.446
simvastatin,-0.4461
ABCF2,-0.44630000000000003
ZNF607,-0.44670000000000004
vincamine,-0.44689999999999996
KNG1,-0.447
NAE1,-0.447
GATA Zinc finger domain containing LOF,-0.4474
Non Homologous End Joining LOF,-0.4474
Protein synthesis inhibitor,-0.44770000000000004
ICAM1,-0.44770000000000004
FAM114A2,-0.44780000000000003
BRD-K68783079,-0.44789999999999996
PPARGC1B,-0.44799999999999995
camptothecin,-0.4484
RXFP4,-0.4485
NBN,-0.4489
strophanthidin,-0.4489
CCDC86,-0.4489
angiogenesis-inhibitor,-0.4489
EGFR inhibitor,-0.449
LGR4,-0.449
NDUFC2,-0.44909999999999994
GPR161,-0.4495
CRABP2,-0.4499
WYE-125132,-0.45
STX4,-0.45
ZNF418,-0.45020000000000004
GPR65,-0.45020000000000004
IRGM,-0.45039999999999997
SCRN1,-0.45049999999999996
EI-231,-0.4506
nevirapine,-0.4507
EPHB4,-0.4508
MRGPRX2,-0.4511
AURKA,-0.45130000000000003
PHF10,-0.45159999999999995
ACAT2,-0.45189999999999997
DAP,-0.4524
ZNF626,-0.4524
phenylbutazone,-0.4525
RARRES3,-0.45280000000000004
dioxybenzone,-0.45289999999999997
CYP20A1,-0.4537
FDPS,-0.45439999999999997
benzylpenicillin,-0.4546
IP6K1,-0.4551
GATAD1,-0.45520000000000005
ABCC2,-0.45530000000000004
kawain,-0.4557
EPS8,-0.4559
UMODL1,-0.4561
RBM6,-0.45630000000000004
metoclopramide,-0.4571
S100P,-0.45799999999999996
EHHADH,-0.45840000000000003
AKT2,-0.45890000000000003
C2CD2,-0.45899999999999996
EBNA1BP2,-0.45909999999999995
CYP3A5,-0.4594
SCAND1,-0.4595
isoxsuprine,-0.46
boldine,-0.46020000000000005
ARF1,-0.4607
SPAG7,-0.461
fexofenadine,-0.46130000000000004
MAPP-D-erythro,-0.46130000000000004
Interleukin receptors LOF,-0.46140000000000003
phylloquinone,-0.46149999999999997
bis-tyrphostin,-0.46159999999999995
temsirolimus,-0.4623
PRKD2,-0.46270000000000006
TSC22D1,-0.46270000000000006
XRCC5,-0.46299999999999997
flufenamic-acid,-0.4631
ZNF8,-0.4631
dihydrexidine,-0.4632
ZNF599,-0.46340000000000003
NFKB Activation GOF,-0.4636
IL18,-0.46399999999999997
L-745870,-0.46409999999999996
PSMD8,-0.4645
PRR15L,-0.4647
NDUFB3,-0.465
PJA2,-0.465
CEBPG,-0.46549999999999997
STAT5B,-0.46590000000000004
ZNF669,-0.46630000000000005
BCCIP,-0.4667
RFX6,-0.4669
DAXX,-0.467
BD-1063,-0.4672
SMC3,-0.46740000000000004
ADK,-0.4675
PSB-06126,-0.4675
WR-216174,-0.4675
nelfinavir,-0.4681
ACLY,-0.46869999999999995
latanoprost,-0.4692
HNF1B,-0.4693
USP16,-0.4696
tiabendazole,-0.4705
betamethasone,-0.4708
androstanol,-0.47090000000000004
TK1,-0.47119999999999995
POLR2D,-0.4715
CCDC92,-0.4715
PTPLA,-0.47200000000000003
JW-7-24-1,-0.47229999999999994
rottlerin,-0.4725
DTNA,-0.47259999999999996
ZNF624,-0.4728
ISX,-0.4731
LRRC41,-0.4731
HOXA1,-0.4732
DOK4,-0.4736
apoptosis-activator-II,-0.4738
mibefradil,-0.47409999999999997
PRKCQ,-0.4742
PPOX,-0.4743
MMP2,-0.4743
estradiol-valerate,-0.4744
ZNF597,-0.4747
PSEN2,-0.47479999999999994
cyproterone,-0.47509999999999997
TP53,-0.47509999999999997
ARPC1A,-0.4752
velnacrine,-0.4752
F3,-0.4753
SFPQ,-0.4755
MAP7,-0.4758
PFDN2,-0.4758
ketoprofen,-0.47619999999999996
GNAS,-0.47619999999999996
MSH5,-0.4763
UBQLN2,-0.4765
LCK,-0.47659999999999997
PHB,-0.4767
KIF20A,-0.4768
BTG2,-0.47700000000000004
PRKAB2,-0.4771
EHF,-0.4772
GPC1,-0.47759999999999997
IL1R1,-0.47759999999999997
KIN001-220,-0.4777
C2,-0.4777
MCM8,-0.4778
BRAP,-0.4779
HFE,-0.478
SOCS2,-0.478
RNF11,-0.4781
PSMD3,-0.4783
BHMT,-0.47850000000000004
bulleyaconitine-a,-0.47850000000000004
LANCL1,-0.47850000000000004
SHH,-0.47869999999999996
FTase-inhibitor-B581,-0.47869999999999996
COX4I1,-0.4788
VU-0366037-2,-0.4789
TNFRSF21,-0.4792
ARPC3,-0.47950000000000004
IL18RAP,-0.48
DHX29,-0.48
ATP2C1,-0.4802
F7,-0.4803
SLC2A6,-0.4804
pinacidil,-0.4804
calcipotriol,-0.4806
POLE3,-0.4806
NNC-05-2090,-0.48090000000000005
STK10,-0.48100000000000004
torin-1,-0.48100000000000004
CHRM3,-0.48109999999999997
rizatriptan,-0.4816
IFNB1,-0.4818
PPAP2A,-0.4818
DDAH2,-0.48219999999999996
aminolevulinic-acid,-0.4827
fenofibrate,-0.4827
ZNF785,-0.483
XE-991,-0.483
guanabenz,-0.484
PROCR,-0.4842
GABPB2,-0.4843
RASGRP1,-0.4844
KLHDC9,-0.4849
SRF,-0.4851
EIF3G,-0.4854
tozasertib,-0.48560000000000003
NPM1,-0.48560000000000003
pheniramine,-0.4858
PSME1,-0.486
HMOX2,-0.48619999999999997
FECH,-0.4865
BRD-K06217810,-0.4866
mevastatin,-0.4868
BBS9,-0.48710000000000003
lovastatin,-0.48729999999999996
selegiline,-0.4875
tocainide,-0.488
B3GNT1,-0.488
WARS2,-0.4882
hexamethyleneamiloride,-0.48869999999999997
MSL3,-0.489
bifemelane,-0.4892
ZBTB48,-0.4894
BRL-54443,-0.49
GNA11,-0.4901
scandenin,-0.4901
PPP1CC,-0.4902
CSNK2A2,-0.4903
DYRK3,-0.49079999999999996
ZNF623,-0.49090000000000006
kenpaullone,-0.49090000000000006
BRD-K36038115,-0.4911
CHN1,-0.4918
Aurora kinase inhibitor,-0.49200000000000005
EI-247,-0.4925
NNC-63-0532,-0.4927
irbesartan,-0.4929
mesna,-0.4935
laudanosine,-0.4936
BIX-01338,-0.4938
ZNF22,-0.494
ZFX,-0.4941
TPI1,-0.49520000000000003
MNAT1,-0.4953
nadolol,-0.4953
AURKAIP1,-0.4954
sunitinib,-0.49579999999999996
molindone,-0.4959
BRAF,-0.4961
ANGPT1,-0.4962
digoxigenin,-0.4964
GPR107,-0.4964
quinidine,-0.49670000000000003
RPS14,-0.49689999999999995
SLC6A14,-0.4971
ANPEP,-0.4976
HSF2,-0.498
diltiazem,-0.4986
estradiol,-0.4991
THBD,-0.49920000000000003
VDR,-0.4996
CAV1,-0.4996
ARHGAP9,-0.5001
CALR,-0.5002
IL23R,-0.5005
flutamide,-0.5006
pentylenetetrazol,-0.5008
TRAF1,-0.501
"7,8-dihydro-L-biopterin",-0.501
ADSS,-0.5011
NFATC3,-0.5011
WNT1,-0.5015999999999999
epicatechin,-0.5015999999999999
JAK1,-0.5018
iloprost,-0.5021
FADS3,-0.5025
aminoglutethimide,-0.5025999999999999
BRD-K35133769,-0.5025999999999999
Angiotensin receptor antagonist,-0.5027
Interleukins GOF,-0.5028
troglitazone,-0.5029
AM-580,-0.5029
SFPQ,-0.5034000000000001
ALX1,-0.5036999999999999
FADD,-0.5036999999999999
diphenhydramine,-0.5042
brompheniramine,-0.5043
GAS7,-0.5047999999999999
gitoxigenin,-0.5049
NDUFB3,-0.5049
