drug_name,MB002
ZNF805,-0.31079999999999997
MCCC2,-0.3109
MOK,-0.311
CDK2-5-inhibitor,-0.311
GPR133,-0.3111
ATP6V0B,-0.3114
GABA receptor antagonist,-0.3114
DMP-543,-0.3115
PETCM,-0.3116
WAY-161503,-0.3119
DNAJB9,-0.312
IL6ST,-0.3121
EGFR,-0.3121
OPN5,-0.3124
relcovaptan,-0.3124
eliprodil,-0.3128
GPRC5C,-0.313
ACADM,-0.313
SUOX,-0.313
RPIA,-0.3132
EHMT2,-0.3132
HMGB3,-0.31329999999999997
pentoxifylline,-0.31370000000000003
MAP7,-0.31370000000000003
ZFAND6,-0.31370000000000003
ARPC1B,-0.3139
rolitetracycline,-0.314
fenofibrate,-0.3144
minoxidil,-0.3145
Adenosine receptor agonist,-0.3147
benzatropine,-0.3148
OPN5,-0.3148
MAPK13,-0.31489999999999996
dolasetron,-0.315
MG-132,-0.3153
APEX1,-0.3153
HLA-A,-0.3156
Imidazoline ligand,-0.3156
TADA2A,-0.3161
LIPH,-0.3166
BRD4,-0.31670000000000004
Ribosomal 40s Subunit LOF,-0.31679999999999997
estriol,-0.3173
SORD,-0.3175
ZSWIM2,-0.3176
NR2F6,-0.3179
XAV-939,-0.3179
SB-205607,-0.3179
KRAS,-0.3185
tiotidine,-0.3189
mestinon,-0.319
CYB5B,-0.319
PI3K inhibitor,-0.3193
MAP3K8,-0.3193
PRKACA,-0.3193
CSNK2B,-0.3195
alitretinoin,-0.31980000000000003
tegaserod,-0.32030000000000003
butabindide,-0.3204
TNIP1,-0.321
SRD5A1,-0.3211
BIX-01294,-0.32159999999999994
hemado,-0.3218
eicosatrienoic-acid,-0.3218
CDK11B,-0.3222
MDM4,-0.3223
purmorphamine,-0.3224
tremulacin,-0.32270000000000004
HLA-DMB,-0.32280000000000003
CCND1,-0.32289999999999996
APC,-0.32289999999999996
MCM6,-0.3231
PROKR1,-0.3232
LGR5,-0.3236
YM-155,-0.3237
DCP1A,-0.32439999999999997
benactyzine,-0.3248
pirenperone,-0.32520000000000004
azauridine,-0.32520000000000004
GAPDH,-0.32520000000000004
GABRG1,-0.3256
YWHAQ,-0.3256
DGKZ,-0.3257
ubenimex,-0.3259
doxazosin,-0.32630000000000003
ADRBK1,-0.32630000000000003
amcinonide,-0.3264
FGA,-0.32659999999999995
MYB,-0.32659999999999995
puromycin,-0.3268
CHKA,-0.32689999999999997
SLC12A7,-0.32689999999999997
EI-273,-0.32689999999999997
APOC3,-0.327
Akt Signaling LOF,-0.3271
L-741626,-0.3275
HSPA4,-0.3275
RAP1GDS1,-0.32770000000000005
Angiotensin receptor antagonist,-0.32770000000000005
CNOT3,-0.32780000000000004
DNMT3L,-0.32780000000000004
BAK1,-0.32780000000000004
RELB,-0.32789999999999997
IL1R2,-0.32799999999999996
MCM5,-0.3283
ERO1L,-0.3283
SB-206553,-0.3285
ABCC3,-0.3286
SPARC,-0.3289
ZNF597,-0.3292
PNN,-0.3293
ZFP1,-0.3295
SNX11,-0.3299
LSM2,-0.33
ZNF607,-0.33039999999999997
trichostatin-a,-0.3308
BRD-A61189834,-0.3308
ZNF643,-0.331
CDC42,-0.331
SLC30A8,-0.3311
GPR78,-0.33130000000000004
CDK1,-0.33140000000000003
STAT1,-0.33149999999999996
cefazolin,-0.33159999999999995
SSX3,-0.3323
EMR1,-0.33240000000000003
bimatoprost,-0.3326
OXTR,-0.33270000000000005
JNJ-10191584,-0.3333
HCFC2,-0.33340000000000003
homoharringtonine,-0.33380000000000004
PSME2,-0.3343
JMJD7-PLA2G4B,-0.3343
INPP4B,-0.3343
BLVRA,-0.3344
MCCC2,-0.3344
Apolipoproteins LOF,-0.3345
WEE1,-0.3345
piperlongumine,-0.3347
APEH,-0.3348
POLR3F,-0.33520000000000005
MAS1L,-0.33520000000000005
bromhexine,-0.33549999999999996
HINT1,-0.33549999999999996
KIAA0317,-0.3356
BU-224,-0.3356
TSHZ3,-0.3357
EGLN3,-0.3357
ANXA2,-0.3357
PKM2,-0.3358
erismodegib,-0.336
PSME2,-0.336
bifemelane,-0.3362
triflupromazine,-0.33630000000000004
SUPT4H1,-0.33630000000000004
thapsigargin,-0.33649999999999997
FIBP,-0.33659999999999995
HOXC9,-0.33659999999999995
naproxen,-0.3368
GSTZ1,-0.3368
ATP5F1,-0.3372
paclitaxel,-0.3373
PIK-90,-0.3373
HLA-DRB3,-0.33740000000000003
GS-39783,-0.33740000000000003
GPR39,-0.33759999999999996
bisindolylmaleimide-ix,-0.33759999999999996
ATP6AP1,-0.3379
TNF,-0.3383
MRPL12,-0.3383
arvanil,-0.3385
KARS,-0.3385
VAMP7,-0.33880000000000005
TBX20,-0.33880000000000005
QPRT,-0.3389
ETFA,-0.3392
FAM114A2,-0.3392
loxoprofen,-0.3393
PMS1,-0.3394
JUNB,-0.3395
ACADM,-0.3397
estradiol,-0.3398
BRD-K52219182,-0.3403
daunorubicin,-0.3407
PTGFR,-0.341
benzydamine,-0.34119999999999995
SB-222200,-0.34130000000000005
primaquine,-0.3414
dihydroergotamine,-0.3414
ZNF8,-0.34149999999999997
YAF2,-0.3417
YM-90709,-0.3417
gabexate,-0.3417
GPBAR1,-0.3417
esculin,-0.342
SGK3,-0.3421
miglitol,-0.3422
CLTA,-0.3425
TSEN2,-0.34259999999999996
ARL1,-0.3429
POLR3K,-0.34299999999999997
PPAP2A,-0.3431
quinidine,-0.3435
IRAK4,-0.3436
aminoglutethimide,-0.3436
UBE2J1,-0.344
TCB2,-0.34409999999999996
TNFRSF19,-0.34450000000000003
KTN1,-0.3446
RCHY1,-0.3447
TGDS,-0.345
lobaric-acid,-0.3452
SOX5,-0.3455
trazodone,-0.3456
WNT5A,-0.3457
NSC-693868,-0.3458
Progesterone receptor antagonist,-0.34600000000000003
BMS-754807,-0.34600000000000003
CDA,-0.34619999999999995
TIAM1,-0.34630000000000005
norethindrone,-0.34630000000000005
BUD13,-0.3465
MYD88,-0.3465
NADH ubiquinone oxidoreductase core subunits GOF,-0.3467
IARS2,-0.3468
ZNF599,-0.3475
PHKG2,-0.34759999999999996
acarbose,-0.3477
VEGFB,-0.3479
fananserin,-0.3479
TNFSF8,-0.3481
TNFRSF19,-0.34850000000000003
BHLHE40,-0.3486
OSR1,-0.3497
PASD1,-0.35
TGFBR2,-0.35
toltrazuril,-0.3505
DGKH,-0.3505
nisoxetine,-0.3506
paclitaxel,-0.35100000000000003
FXYD2,-0.35100000000000003
NCS-382,-0.35119999999999996
"7,8-dihydro-L-biopterin",-0.3513
GLI3,-0.3514
TXLNA,-0.3517
DAXX,-0.35200000000000004
BI-78D3,-0.3522
ZMIZ1,-0.35229999999999995
ATP6V0C,-0.35229999999999995
UBE2L3,-0.3528
RCCD1,-0.3528
SU-4312,-0.353
RFK,-0.3531
BX-912,-0.3531
chromomycin-a3,-0.3533
myricetin,-0.3533
B3GAT3,-0.35369999999999996
diphencyprone,-0.3538
cardiogenol-c,-0.3539
RNF167,-0.3539
desmethylclozapine,-0.3539
flumetasone,-0.3542
ritonavir,-0.3542
epicatechin,-0.3542
TRIM16,-0.3543
AKT1,-0.3544
heliomycin,-0.3544
PIH1D1,-0.35450000000000004
PDGFR/KIT inhibitor,-0.3547
MAPK8,-0.35479999999999995
CTSL1,-0.3553
ABL2,-0.3554
MMEL1,-0.35590000000000005
W-5,-0.35600000000000004
itraconazole,-0.35619999999999996
DHDDS,-0.35619999999999996
VHL,-0.3564
SMARCA5,-0.35700000000000004
artemether,-0.3574
BRD-K60218670,-0.3574
ATOX1,-0.3576
ZNF768,-0.3579
fluconazole,-0.3582
SPP1,-0.3583
triamcinolone,-0.35840000000000005
JLK-6,-0.35840000000000005
cyclopenthiazide,-0.35869999999999996
pifithrin-alpha,-0.3589
QDPR,-0.359
LEF1,-0.3593
CNOT7,-0.3594
NPSR1,-0.36
primidone,-0.36
tubocurarine,-0.3601
PAC-1,-0.3602
SLC11A2,-0.3602
GPBAR1,-0.3605
AURKAIP1,-0.36060000000000003
TIMM9,-0.3608
EAPP,-0.3611
diphenhydramine,-0.3611
PGAM1,-0.36119999999999997
cycloheximide,-0.36119999999999997
PDK1,-0.3613
HOXB5,-0.3613
DNAJC1,-0.3616
hydrocotarnine,-0.3616
LRRC4,-0.36219999999999997
rifabutin,-0.36219999999999997
vinpocetine,-0.3627
BRD-A73929928,-0.3627
rucaparib,-0.3632
PVR,-0.36329999999999996
3-matida,-0.3635
ZNF672,-0.36369999999999997
ARID5B,-0.3639
USF1,-0.3639
ISG20,-0.364
BRD-K77690805,-0.3643
ERCC6L,-0.36469999999999997
cycloheximide,-0.36479999999999996
C19ORF10,-0.3652
baccatin-III,-0.3652
UQCRFS1,-0.3654
AOC3,-0.3655
IKBKG,-0.36560000000000004
PRNP,-0.36560000000000004
APHA-compound-8,-0.3657
GFOD2,-0.3661
ABAT,-0.3661
rottlerin,-0.3661
RPS15A,-0.3663
IL12A,-0.3665
PNRC1,-0.3667
DTX1,-0.3669
CV-1808,-0.36700000000000005
LIG1,-0.3671
SHC4,-0.36719999999999997
PKIG,-0.3676
ZNF434,-0.3676
GAS6,-0.3676
BRD-A17664363,-0.3676
TXNL1,-0.3679
UTS2R,-0.3682
CDK9,-0.3682
VPS72,-0.3682
RBM15,-0.3685
RFX6,-0.369
NDUFV2,-0.369
L-BSO,-0.3691
ETNK1,-0.36920000000000003
"4,5-dianilinophthalimide",-0.3693
EFCAB2,-0.36939999999999995
BRD4,-0.3697
SLC25A12,-0.37020000000000003
LRP10,-0.3705
NUSAP1,-0.3705
COL13A1,-0.371
sertraline,-0.371
delcorine,-0.3713
velnacrine,-0.3714
SERPINA7,-0.3715
SB-258585,-0.37189999999999995
TLR8,-0.3721
NKX2-3,-0.3722
SLC35B1,-0.37229999999999996
LIG3,-0.3728
PPP2R3A,-0.37329999999999997
VAMP3,-0.3734
NKX2-5,-0.3738
SR-57227A,-0.3738
CHMP2A,-0.3739
PI4KA,-0.3741
VGLL4,-0.3743
FZD8,-0.37439999999999996
MLEC,-0.37439999999999996
CREB1,-0.3746
benazepril,-0.375
SMAD1,-0.37520000000000003
disopyramide,-0.3754
SGK1,-0.37560000000000004
SENP5,-0.3765
BBS9,-0.3765
PPARGC1A,-0.37670000000000003
GRK6,-0.37670000000000003
XMD-892,-0.37689999999999996
RPS19,-0.3772
ZNF543,-0.3772
HS2ST1,-0.3774
TXNIP,-0.3775
tubaic-acid,-0.3776
HSP90AA1,-0.3776
NPBWR1,-0.37770000000000004
NAE1,-0.37770000000000004
KU-14R,-0.3779
cetirizine,-0.37810000000000005
SCCPDH,-0.3782
PDX1,-0.3782
benzylpenicillin,-0.3782
ZNF596,-0.3784
DYNLL1,-0.3787
BRD2,-0.3788
diloxanide,-0.3789
NFYB,-0.379
MTAP,-0.37920000000000004
SEC61A2,-0.37939999999999996
hyperoside,-0.3796
TMEM97,-0.3796
EGLN1,-0.3797
MYO10,-0.38049999999999995
GPRC5B,-0.38060000000000005
PSPH,-0.3807
niguldipine,-0.3809
hymecromone,-0.381
RFK,-0.3811
BAX-channel-blocker,-0.3812
ADAT1,-0.38170000000000004
RFC5,-0.3818
fasudil,-0.3823
TPI1,-0.3824
NCOA4,-0.3826
GABBR2,-0.38299999999999995
TMED10,-0.3831
flavanone,-0.3831
PSMD10,-0.3832
FCCP,-0.3835
LSS,-0.3836
COL4A2,-0.38380000000000003
RUVBL1,-0.3839
5-methoxytryptamine,-0.384
oxaprozin,-0.38420000000000004
SNS-314,-0.3843
SUPT5H,-0.38439999999999996
SLC25A10,-0.38439999999999996
dehydrocholic-acid,-0.38439999999999996
PSMD4,-0.3846
IGSF8,-0.38539999999999996
LGR4,-0.3857
tolcapone,-0.3858
FES,-0.3859
ERCC1,-0.3862
RIPK3,-0.38630000000000003
HSP90AB1,-0.3864
FUS,-0.3864
SLC25A4,-0.38659999999999994
ACAT2,-0.38670000000000004
CYB5A,-0.38670000000000004
ZNF219,-0.38689999999999997
BRD-K48969316,-0.38689999999999997
Potassium channel blocker,-0.38689999999999997
CASP6,-0.387
ACAT2,-0.3873
NRIP3,-0.3875
MAFG,-0.38770000000000004
UGT1A1,-0.38770000000000004
VN1R2,-0.38770000000000004
ZNF324,-0.38780000000000003
CLCN3,-0.38799999999999996
NDUFA1,-0.3881
THBD,-0.3881
BTRC,-0.3883
MAP2K5,-0.3887
RPN2,-0.3889
SRPK1,-0.38939999999999997
panobinostat,-0.3896
ILF2,-0.3896
CD44,-0.3898
depudecin,-0.39
DDOST,-0.39
FDX1L,-0.3901
RRP12,-0.3901
PDAP1,-0.39039999999999997
ZNF785,-0.3906
SESN1,-0.3909
RBP1,-0.39130000000000004
BAG6,-0.3914
TRIM2,-0.3914
brucine,-0.39149999999999996
thiazolopyrimidine,-0.39149999999999996
KREMEN1,-0.39159999999999995
GRB2,-0.3917
ADCY3,-0.39189999999999997
ZAK,-0.392
TSC2,-0.3923
MYL6,-0.3924
AKTIP,-0.3924
SLC25A15,-0.3926
CARD10,-0.39280000000000004
hydroxyfasudil,-0.39280000000000004
RFNG,-0.39280000000000004
HPN,-0.39299999999999996
GPR56,-0.3931
CALM3,-0.3932
CLOCK,-0.3934
MLLT3,-0.3936
RFXANK,-0.3936
MED21,-0.39380000000000004
NVL,-0.39390000000000003
RET,-0.39409999999999995
SGK1,-0.3944
ML-7,-0.3945
GW-405833,-0.3946
BRD-K53780220,-0.39520000000000005
CEPT1,-0.3953
CALM2,-0.3954
NDUFB4,-0.3954
ETS2,-0.3954
PDCD2,-0.39549999999999996
GCDH,-0.3956
ZNF786,-0.3957
HLF,-0.39590000000000003
ATF4,-0.39630000000000004
IDE,-0.39640000000000003
HRAS,-0.39659999999999995
EIF2S2,-0.39659999999999995
OXGR1,-0.3968
VU-0418947-2,-0.3969
cyclopamine,-0.3973
KIN001-055,-0.39740000000000003
PHACTR1,-0.3979
MKNK1,-0.3979
DDAH2,-0.3982
PAPD7,-0.3982
tyrphostin-47,-0.39840000000000003
tyrphostin-AG-126,-0.3986
HOXA2,-0.39909999999999995
PPT1,-0.39909999999999995
PDPK1,-0.3992
VIM,-0.3995
DUP-697,-0.39990000000000003
CD14,-0.4
UBE2A,-0.40009999999999996
ATP6V0A1,-0.40009999999999996
GNGT2,-0.4004
COMT,-0.40049999999999997
AGPAT1,-0.40049999999999997
HSPA14,-0.4006
angiogenesis-inhibitor,-0.4007
RAB23,-0.40090000000000003
RNF145,-0.40090000000000003
erythromycin,-0.40090000000000003
IL2RB,-0.4014
VPS26A,-0.40159999999999996
HSPA8,-0.4021
toremifene,-0.4021
ISG20,-0.4021
IKZF1,-0.4022
SRSF3,-0.4023
DYRK2,-0.40240000000000004
HLA-DRA,-0.4029
RIT1,-0.40299999999999997
secnidazole,-0.4031
NF2,-0.4032
HSBP1,-0.4032
cisapride,-0.4033
SRT-1720,-0.4035
mitomycin-c,-0.40369999999999995
MDL-72832,-0.4039
CCCP,-0.4039
POLR2F,-0.40399999999999997
B3GAT3,-0.40409999999999996
CANT1,-0.4043
ZNF791,-0.4044
betulinic-acid,-0.40490000000000004
LAMTOR3,-0.40490000000000004
phenazone,-0.4052
scopolamine,-0.4058
SLC25A1,-0.406
LRRC59,-0.40619999999999995
AG-490,-0.40619999999999995
CALR,-0.40630000000000005
ABCA3,-0.4065
"9-methyl-5H-6-thia-4,5-diaza-chrysene-6,6-dioxide",-0.4065
voriconazole,-0.4068
mianserin,-0.4071
MSL3,-0.4073
ANKRD55,-0.40740000000000004
CGP-12177,-0.4079
rhamnetin,-0.4082
PHKA1,-0.4083
hydrocortisone,-0.4086
SLC38A1,-0.40869999999999995
FDPS,-0.40880000000000005
CCND2,-0.4089
DDR1,-0.409
NARS,-0.40909999999999996
MKX,-0.4094
FIBP,-0.40990000000000004
BRD-A53107311,-0.40990000000000004
PPP3CA,-0.4107
SA-1478088,-0.41100000000000003
pinacidil,-0.4111
COG4,-0.4113
RPS16,-0.41159999999999997
METTL4,-0.41159999999999997
RPN1,-0.4118
asiatic-acid,-0.4119
retinyl,-0.41200000000000003
sulpiride,-0.4121
ERGIC1,-0.4122
efavirenz,-0.4122
cetraxate,-0.41229999999999994
TPRKB,-0.4125
AKT2,-0.4125
DHRS7,-0.4125
ATF2,-0.41259999999999997
FZD4,-0.41259999999999997
PIK3CB,-0.4127
RRAGC,-0.4127
CP-724714,-0.4128
SYK-inhibitor,-0.413
PSMB2,-0.413
DAPT-GSI-IX,-0.4132
carbidopa,-0.4133
olvanil,-0.41359999999999997
HIF1A,-0.41359999999999997
BRD-A28422330,-0.41359999999999997
LHX3,-0.4138
famotidine,-0.4139
WNT1,-0.414
chlordiazepoxide,-0.414
PD-158780,-0.41409999999999997
DHRS2,-0.4142
pipamperone,-0.4144
biperiden,-0.4144
IGF1,-0.41490000000000005
oxyphenonium,-0.41509999999999997
RUFY1,-0.41509999999999997
RNASE4,-0.4157
ID3,-0.41609999999999997
MMP14,-0.41609999999999997
terbinafine,-0.4163
SERPINA5,-0.41659999999999997
ULK3,-0.41659999999999997
orciprenaline,-0.4168
TXNIP,-0.4172
Bacterial DNA gyrase inhibitor,-0.41729999999999995
ARNT2,-0.41759999999999997
PRDM1,-0.41759999999999997
CRK,-0.4177
atomoxetine,-0.4177
RS-39604,-0.4178
MYL6,-0.4178
PSMB7,-0.418
CTH,-0.4181
IDH3A,-0.41840000000000005
PRKAG2,-0.41850000000000004
PTEN,-0.4188
WAY-213613,-0.4188
VPS26A,-0.4188
taurocholic-acid,-0.4189
NDUFB8,-0.419
KLRC1,-0.419
KIAA0753,-0.4191
NDUFA13,-0.4192
pimozide,-0.4193
AMIGO3,-0.41960000000000003
IL10RB,-0.41960000000000003
CD81,-0.41969999999999996
RPS6KB1,-0.41979999999999995
ARGLU1,-0.41979999999999995
edaravone,-0.4202
dactinomycin,-0.42060000000000003
HPD,-0.42060000000000003
PSMA3,-0.4207
PEX11A,-0.4207
SLC3A2,-0.42100000000000004
APOM,-0.42200000000000004
BRD-A51929314,-0.42229999999999995
HTATIP2,-0.42229999999999995
CDC7,-0.4224
tosyllysyl-chloromethyl-ketone,-0.4225
nicorandil,-0.4227
ZBTB24,-0.4229
midodrine,-0.4229
GBR-12783,-0.4233
PRE-084,-0.4235
HMG20B,-0.4238
CAMK2G,-0.4239
SYF2,-0.424
ATPase inhibitor,-0.4241
NDUFA7,-0.4242
NRIP1,-0.4244
zidovudine,-0.4244
UIMC1,-0.42450000000000004
HOXA1,-0.42450000000000004
TDRD3,-0.42460000000000003
GSTZ1,-0.42460000000000003
HMGB3,-0.4249
NDUFA5,-0.425
ZNF502,-0.4252
PDGFRA,-0.4257
pidorubicine,-0.4261
HSPG2,-0.42619999999999997
ZSCAN4,-0.42619999999999997
RBKS,-0.4264
diflorasone,-0.4267
LTBR,-0.4276
MPHOSPH9,-0.4276
RERG,-0.4277
ZNF684,-0.4277
TRAFD1,-0.4278
ZNF92,-0.428
SIK1,-0.42810000000000004
CHEMBL-374350,-0.42810000000000004
ADRA2A,-0.42829999999999996
RPS13,-0.4286
PRKCB,-0.4288
GTDC1,-0.4288
15-delta-prostaglandin-j2,-0.429
STK25,-0.4292
oxprenolol,-0.4296
digoxin,-0.4303
TAF8,-0.4304
BRD-A32917072,-0.4307
ERH,-0.431
cymarin,-0.4314
CAMKK2,-0.4315
PSMB1,-0.43229999999999996
SPR,-0.4324
BRD-K64835161,-0.4325
ISL1,-0.4328
GPR123,-0.43310000000000004
niacin,-0.4334
IMPA1,-0.4334
ZNF624,-0.434
WNT10B,-0.43420000000000003
PNPO,-0.43439999999999995
MECP2,-0.4347
RFX4,-0.435
NFE2L2,-0.4351
RAB11A,-0.43520000000000003
ASL,-0.4353
RASA1,-0.43560000000000004
ITGA2,-0.4359
nifedipine,-0.4361
biperiden,-0.4362
ZNF85,-0.4365
SC-560,-0.4365
RPS6,-0.43689999999999996
NOD2,-0.4372
SDHB,-0.4372
scopolamine,-0.4372
CTBP1,-0.4372
FFAR1,-0.4374
rottlerin,-0.4375
MAT1A,-0.4376
ASPH,-0.43770000000000003
NR3C1,-0.43770000000000003
IDH3A,-0.4379
noretynodrel,-0.43799999999999994
MTOR,-0.4387
NOX1,-0.439
SP140L,-0.439
ethoprop,-0.4393
OXGR1,-0.4393
EIF1B,-0.4396
somatostatin,-0.4396
ZNF658,-0.4396
OSI-027,-0.43979999999999997
TFF2,-0.43979999999999997
rhodomyrtoxin-b,-0.44020000000000004
benzthiazide,-0.4403
HLA-DMB,-0.44049999999999995
GDI1,-0.44060000000000005
GDPD5,-0.44060000000000005
aminolevulinic-acid,-0.4409
PPAP2A,-0.4409
GPR148,-0.441
carbacyclin,-0.4411
ispinesib,-0.4411
tebuthiuron,-0.4421
TRIM29,-0.4422
huperzine-a,-0.4422
SIRT6,-0.4424
MPHOSPH9,-0.44270000000000004
purvalanol-a,-0.44270000000000004
USP14,-0.44270000000000004
TICAM2,-0.4428
AM-92016,-0.4428
FLI1,-0.4429
TXNRD1,-0.44310000000000005
IL18RAP,-0.44329999999999997
mitomycin-c,-0.44329999999999997
L-733060,-0.4437
WDR61,-0.4437
HG-5-113-01,-0.4437
COX5B,-0.444
BRD-K75430629,-0.444
EIF4EBP1,-0.44439999999999996
PSMA1,-0.4446
MYCN,-0.4447
scriptaid,-0.4451
decitabine,-0.44520000000000004
BRD-A81377415,-0.4456
cilnidipine,-0.4462
PLA2G12A,-0.4462
BCL7B,-0.44689999999999996
Toll like receptors LOF,-0.447
RFX6,-0.447
TCF3,-0.4474
quetiapine,-0.44789999999999996
SNRNP70,-0.4481
SLC25A6,-0.4483
NFIL3,-0.4484
IFNG,-0.4489
NMT1,-0.4489
BTG2,-0.44909999999999994
FEN1,-0.4493
LTBR,-0.44939999999999997
NASP,-0.4496
niclosamide,-0.4497
TEAD1,-0.4501
AMIGO3,-0.4508
MAST2,-0.4511
S100A11,-0.4511
SDZ-WAG-994,-0.45130000000000003
MAP4K3,-0.4515
ARF6,-0.4521
ifenprodil,-0.4532
IL11,-0.4532
HMGB2,-0.4535
NDUFA8,-0.4537
carprofen,-0.45380000000000004
epinephrine,-0.45380000000000004
CCK receptor antagonist,-0.45380000000000004
securinine,-0.45380000000000004
ESPL1,-0.4539
nialamide,-0.45399999999999996
TW-37,-0.45409999999999995
clemastine,-0.4545
PPP2CA,-0.4549
ATP5A1,-0.4551
digoxin,-0.45520000000000005
tunicamycin,-0.45530000000000004
maprotiline,-0.45539999999999997
ZER1,-0.4556
ZNF589,-0.4558
BRD-K14844937,-0.4558
WZ-3146,-0.456
BAX,-0.456
parecoxib,-0.4561
GREB1,-0.45640000000000003
hinokitiol,-0.4568
WNT7B,-0.4569
IL8,-0.457
TRIP13,-0.4573
GPR125,-0.45740000000000003
UGT1A9,-0.45740000000000003
bulleyaconitine-a,-0.4576
PDAP1,-0.4576
PC,-0.4578
SOCS1,-0.45799999999999996
cyclopamine,-0.4581
TSC22D3,-0.4581
RPS14,-0.4583
RFX5,-0.4583
NSFL1C,-0.45840000000000003
SNX2,-0.45840000000000003
RPS27A,-0.4586
GW-5074,-0.45890000000000003
HIST1H2BK,-0.45909999999999995
EIF1B,-0.45909999999999995
CRABP1,-0.4594
MED6,-0.4598
TRIM27,-0.45990000000000003
ZAK,-0.46009999999999995
VPS28,-0.46009999999999995
ITGB5,-0.46049999999999996
genistein,-0.46090000000000003
TK1,-0.4611
FOXQ1,-0.46130000000000004
HG-6-64-01,-0.46149999999999997
BUB1,-0.46159999999999995
CSNK1A1,-0.4617
SOAT2,-0.4619
C19ORF10,-0.462
indirubin,-0.462
TRIP13,-0.4621
tetramisole,-0.4622
RBM34,-0.46240000000000003
CDC,-0.46270000000000006
IFI16,-0.46270000000000006
retrorsine,-0.4628
ZNF398,-0.4629
Topoisomerase inhibitor,-0.46299999999999997
HMGCL,-0.4632
TCEAL4,-0.4633
PSMD3,-0.4633
atorvastatin,-0.46340000000000003
laudanosine,-0.4636
INPP5D,-0.46380000000000005
BID,-0.4639
darinaparsin,-0.4642
NSA2,-0.4642
SERPINA12,-0.4642
ZK-93423,-0.4645
PHF13,-0.4645
KDR,-0.4646
CBR1,-0.46490000000000004
cinanserin,-0.46509999999999996
KN-93,-0.4661
GNA11,-0.4667
LRRC40,-0.4667
ENPP1,-0.4667
CTSL1,-0.4669
GRN,-0.467
PLK4,-0.467
ALG9,-0.46740000000000004
STAT5B,-0.46740000000000004
RPL7,-0.4675
NT5E,-0.4677
ANPEP,-0.4681
GCA,-0.4682
RAP1A,-0.46840000000000004
BNIP3L,-0.46840000000000004
cytosporone-b,-0.469
ethotoin,-0.46909999999999996
metaxalone,-0.46909999999999996
LZIC,-0.4692
FASN,-0.4696
GPR107,-0.4698
FOXO1,-0.47100000000000003
PXMP2,-0.47100000000000003
PD-166793,-0.4714
CPCCOEt,-0.4717
TBC1D15,-0.4719
BAY-11-7821,-0.4722
UBE2L6,-0.4729
CUL2,-0.4732
metergoline,-0.4736
DHRS3,-0.4738
limonin,-0.4738
NOLC1,-0.4739
FK-888,-0.47409999999999997
SHC1,-0.4742
cilastatin,-0.47450000000000003
GPR158,-0.47490000000000004
PPARD,-0.47490000000000004
XPR1,-0.47490000000000004
RNF123,-0.47490000000000004
ZNF331,-0.4752
HOXB13,-0.4752
ZNF426,-0.47590000000000005
TP53RK,-0.47600000000000003
xanthoxyline,-0.47609999999999997
SUPT16H,-0.4764
camptothecin,-0.4764
CALM2,-0.4764
PRKD2,-0.47659999999999997
RARG,-0.4767
BNIPL,-0.4771
balsalazide,-0.47729999999999995
triclosan,-0.4775
CTBP2,-0.4778
DAU-5884,-0.4781
icosapent,-0.479
BRD-K12401458,-0.479
MPEP,-0.4793
Leucine rich repeat kinase inhibitor,-0.4793
ipratropium,-0.4793
HGS,-0.47950000000000004
MRGPRF,-0.47950000000000004
alfuzosin,-0.4797
NCS-382,-0.4799
BU-239,-0.4803
PBX4,-0.4803
GNAS,-0.4803
monastrol,-0.4804
IMPDH2,-0.4804
TIRAP,-0.4806
NAGA,-0.4807
DHCR7,-0.48100000000000004
UAP1,-0.48109999999999997
HSPA5,-0.48109999999999997
MY-5445,-0.4816
ADSL,-0.4816
UBL5,-0.48200000000000004
remoxipride,-0.48210000000000003
SKIV2L,-0.4826
CKB,-0.4832
NPC-15199,-0.4843
ZGPAT,-0.4843
PPT2,-0.4843
ATP5A1,-0.4843
GNB1,-0.48450000000000004
ARHGAP35,-0.48469999999999996
selamectin,-0.48469999999999996
KIAA0907,-0.4852
GGCX,-0.4853
PRAME,-0.4855
C1QTNF6,-0.4855
GPX4,-0.48560000000000003
cyclopiazonic-acid,-0.4857
BRD-K85853281,-0.4861
UBE3A,-0.48619999999999997
EXOSC8,-0.4863
Lipocalins GOF,-0.4867
GGCX,-0.4868
SHC4,-0.48700000000000004
PJA2,-0.48710000000000003
ZNF273,-0.48719999999999997
apoptosis-activator-II,-0.48729999999999996
SQSTM1,-0.4875
RAD9A,-0.4875
TM9SF2,-0.4877
BAPTA-AM,-0.4882
FKBP8,-0.4886
citalopram,-0.48869999999999997
DERL1,-0.4889
vanoxerine,-0.4891
C19ORF6,-0.4893
ARHGEF5,-0.4894
CRY1,-0.48969999999999997
UQCRC1,-0.48979999999999996
PRKCH,-0.4899
mepivacaine,-0.4899
OLIG3,-0.4899
milrinone,-0.4902
guanabenz,-0.4903
DPP4,-0.4904
NDUFA4,-0.4904
L-750667,-0.49060000000000004
NDRG1,-0.49060000000000004
NDUFS6,-0.4907
B4GALT3,-0.49079999999999996
CREBL2,-0.491
MYCL1,-0.49119999999999997
AHRR,-0.4914
Serine proteases GOF,-0.4916
LPAR5,-0.49200000000000005
piretanide,-0.4921
ATG5,-0.4924
TAP1,-0.4924
BW-B70C,-0.4924
VPS8,-0.4924
