drug_name,MB009
IL23R,-0.2857
CCND3,-0.2858
PETCM,-0.2858
parecoxib,-0.2862
TOP2B,-0.2863
NDUFA5,-0.2865
PF-3845,-0.2871
TSPAN6,-0.2875
GPR158,-0.2876
PPP2R5B,-0.2879
ZNF217,-0.2879
GBR-12935,-0.28809999999999997
ACTR3,-0.28809999999999997
C3,-0.28809999999999997
FOXJ2,-0.28850000000000003
BRD-K55055802,-0.28850000000000003
NR1H4,-0.2891
CBLC,-0.2893
RAP1A,-0.2894
HEXIM1,-0.2896
PIK3CB,-0.29059999999999997
GBR-13069,-0.2917
ZMYND11,-0.2917
G6PD,-0.2922
SYK-inhibitor,-0.2923
CYP24A1,-0.2924
AG-490,-0.2926
thioproperazine,-0.2927
berbamine,-0.2927
XMD-1150,-0.2929
ALDH1B1,-0.29309999999999997
CROT,-0.29309999999999997
TNFSF15,-0.2933
SDHB,-0.29350000000000004
RELN,-0.29359999999999997
MED21,-0.29359999999999997
SC-9,-0.29359999999999997
BAZ2B,-0.2939
EBNA1BP2,-0.2943
RS-79948,-0.29469999999999996
PPIA,-0.29469999999999996
lisuride,-0.29469999999999996
APOC2,-0.295
PASD1,-0.295
HSD17B10,-0.2953
ephedrine,-0.2955
APOH,-0.2957
AHRR,-0.2961
ARGLU1,-0.2964
IFNB1,-0.2968
secnidazole,-0.2974
TSLP,-0.2982
ondansetron,-0.2984
ketoprofen,-0.2986
CPE,-0.2987
FDPS,-0.2987
RHOA,-0.2989
IGF2R,-0.2992
BID,-0.29969999999999997
PSB-1115,-0.2999
CSNK2A2,-0.3
bisacodyl,-0.3
Calcium channel blocker,-0.30010000000000003
BMS-299897,-0.30010000000000003
trimetozine,-0.3003
CD2BP2,-0.3004
1-monopalmitin,-0.3005
BRPF1,-0.3006
BNIP1,-0.30079999999999996
RALB,-0.30079999999999996
ZBTB45,-0.30079999999999996
SPARC,-0.3009
MECOM,-0.3012
NUCKS1,-0.3013
pinacidil,-0.3013
ARL3,-0.3015
ZNF610,-0.3017
GGCX,-0.3017
EGFL8,-0.3019
CDIPT,-0.302
SUCNR1,-0.302
IGSF8,-0.302
IL4,-0.3025
TNFAIP1,-0.30269999999999997
STRADB,-0.303
procaterol,-0.3032
PIH1D1,-0.3037
H-8,-0.3041
HAVCR1,-0.3045
HNHA,-0.3048
MDL-29951,-0.3049
KAT6A,-0.30510000000000004
salvinorin-a,-0.30519999999999997
cisapride,-0.30519999999999997
ALMS1,-0.3053
LSS,-0.3054
HOXA6,-0.3061
erythromycin,-0.3062
CCNE2,-0.3062
TANK,-0.3063
CARD11,-0.3065
mecillinam,-0.3066
RFNG,-0.3066
VN1R5,-0.30670000000000003
PLA2G4A,-0.3069
HK1,-0.3069
HNF1A,-0.307
ZNF597,-0.3072
CGP-57380,-0.3074
NSC-23766,-0.3078
FBXW7,-0.30829999999999996
ETS2,-0.3085
IRAK2,-0.30870000000000003
SGK1,-0.3091
MKNK2,-0.3093
TRIM2,-0.3095
tranilast,-0.3097
TLR9,-0.3102
loratadine,-0.3104
MMP2,-0.3109
FAAH,-0.31129999999999997
DDX49,-0.31129999999999997
SCCPDH,-0.31170000000000003
ZNF673,-0.3119
AZD-6482,-0.3121
PDGFRB,-0.3123
TPCA-1,-0.3124
PROCR,-0.3127
BIRC6,-0.3128
ATP5A1,-0.3129
RFX4,-0.3129
GPR119,-0.3131
BHLHE40,-0.31329999999999997
ZNF524,-0.3134
ZNF8,-0.31379999999999997
DNA dependent protein kinase inhibitor,-0.3141
DDIT4,-0.31420000000000003
RPS6KA1,-0.3143
APC,-0.3147
sirolimus,-0.3147
B3GAT3,-0.3148
didanosine,-0.3155
U-0126,-0.3155
INCA-6,-0.3156
UROD,-0.31579999999999997
RIPK2,-0.316
EXOSC4,-0.31620000000000004
doxepin,-0.3164
retrorsine,-0.3164
bepridil,-0.3165
palbociclib,-0.3165
dichlorobenzamil,-0.31670000000000004
benactyzine,-0.3169
CAMLG,-0.3169
ILF2,-0.3173
cyclopiazonic-acid,-0.3177
chlorphenamine,-0.3182
chlordiazepoxide,-0.3182
VU-0418946-1,-0.3185
TXNL1,-0.3186
geranylgeraniol,-0.3188
GPR55,-0.3189
digitoxigenin,-0.3189
troxipide,-0.319
PSMD9,-0.3191
AOC3,-0.3191
NDUFB7,-0.31920000000000004
haloperidol,-0.31920000000000004
GAS7,-0.3194
NAE1,-0.3196
bromocriptine,-0.31980000000000003
NR2F6,-0.31980000000000003
minoxidil,-0.32
robustic-acid,-0.32020000000000004
mestinon,-0.32030000000000003
ZNF551,-0.32030000000000003
HSP90AA1,-0.321
CLPB,-0.3211
PTPLAD1,-0.3212
PCGF5,-0.32130000000000003
AKR1C1,-0.3214
betulinic-acid,-0.3215
PREB,-0.32159999999999994
PHF23,-0.3218
IKK-16,-0.32189999999999996
Apolipoproteins LOF,-0.3222
GPX7,-0.3222
S100P,-0.3222
TRIM29,-0.3224
BRD-A17664363,-0.3225
ZNF597,-0.32299999999999995
alaproclate,-0.3231
PNP,-0.3233
EMR1,-0.32380000000000003
mead-ethanolamide,-0.3245
bifemelane,-0.3247
PQBP1,-0.32520000000000004
GCLC,-0.32520000000000004
SIM2,-0.32539999999999997
amiodarone,-0.3256
methocarbamol,-0.3258
dihydrodeoxygedunin,-0.3259
DHRS3,-0.3259
PFKL,-0.326
SUCLG2,-0.326
RTEL1,-0.326
fipronil,-0.3261
STK17A,-0.3264
KDELR3,-0.3265
ISX,-0.32659999999999995
ECD,-0.3267
AMIGO3,-0.3271
NEK6,-0.3271
ivermectin,-0.3274
IKZF5,-0.32780000000000004
MAT2A,-0.32789999999999997
MAP7,-0.32789999999999997
betaxolol,-0.32789999999999997
ZBTB48,-0.32799999999999996
PKIG,-0.32799999999999996
Baculoviral IAP repeat domain containing LOF,-0.3282
ZNF554,-0.3286
TCEAL4,-0.3287
POFUT1,-0.3287
letrozole,-0.32880000000000004
EIF3G,-0.3289
hemado,-0.32899999999999996
PPT2,-0.32939999999999997
SPTLC1,-0.3298
MST1R,-0.33030000000000004
CALR,-0.3306
PACSIN3,-0.3307
TGFA,-0.3309
H-89,-0.331
GRK6,-0.331
MARS,-0.33149999999999996
PIAS2,-0.3322
UQCR11,-0.3322
PAQR8,-0.3325
BMPR1A,-0.33299999999999996
1-phenylbiguanide,-0.3335
DKC1,-0.3336
IL4 Pathway LOF,-0.3337
lamotrigine,-0.33380000000000004
fosinopril,-0.33409999999999995
ADAM17,-0.3343
NAB2,-0.3344
ATG5,-0.3346
SORBS3,-0.33490000000000003
SPAG7,-0.33509999999999995
GCH1,-0.33549999999999996
FAM114A2,-0.33590000000000003
tyrphostin-AG-1296,-0.3361
bemegride,-0.33630000000000004
IRF6,-0.3368
CD59,-0.3368
SB-366791,-0.3369
UBE2Z,-0.337
nobiletin,-0.3371
UBE2D1,-0.3373
CCDC92,-0.33759999999999996
SOX10,-0.33759999999999996
ceforanide,-0.33759999999999996
ASAP2,-0.3379
CSNK1G2,-0.3382
PPP4C,-0.3382
BH3I-1,-0.3383
SMARCA5,-0.33840000000000003
TIRAP,-0.3386
NPBWR1,-0.33880000000000005
medetomidine,-0.3389
CSNK1G3,-0.33899999999999997
PRKRIR,-0.33909999999999996
GMNN,-0.33909999999999996
KAT7,-0.3392
pramipexole,-0.3393
CDC42SE1,-0.3395
loperamide,-0.3397
PMF1-BGLAP,-0.33990000000000004
GRB2,-0.34049999999999997
PSMD2,-0.3407
KRAS,-0.341
SERPINE1,-0.3411
GREB1,-0.34119999999999995
COL13A1,-0.34130000000000005
GPR31,-0.34149999999999997
GPR55,-0.34149999999999997
CDC123,-0.3422
FBXO5,-0.3425
PMM2,-0.34259999999999996
ALB,-0.3427
XPNPEP3,-0.3428
RUVBL1,-0.34299999999999997
forskolin,-0.3431
DHRS7,-0.3435
"7,4'-dihydroxyflavone",-0.34369999999999995
RNF125,-0.3439
torin-1,-0.344
IL12A,-0.34409999999999996
ketotifen,-0.34409999999999996
PPP1R14B,-0.3443
XRCC4,-0.3443
HSP90AB1,-0.3443
SLC16A1,-0.3444
PSMB8,-0.3446
NDUFS7,-0.3448
MEF2A,-0.345
GNE,-0.345
DDX10,-0.345
SRY LOF,-0.34509999999999996
EPC1,-0.3461
estriol,-0.3461
ZNF32,-0.34740000000000004
ECSIT,-0.3482
Aldehyde dehydrogenases LOF,-0.34840000000000004
ASCL4,-0.34869999999999995
arachidonyl-trifluoro-methane,-0.349
VPS26A,-0.3494
topiramate,-0.3497
GTPBP8,-0.35009999999999997
MRS-1334,-0.3504
KARS,-0.3505
ATP6V0A1,-0.3505
E2F8,-0.35090000000000005
NDUFA13,-0.35090000000000005
estradiol-valerate,-0.35109999999999997
HDAC1,-0.35109999999999997
DHCR7,-0.35159999999999997
PLD1,-0.3519
RPS6,-0.3521
STK25,-0.35259999999999997
CDC45,-0.3529
WEE1,-0.3531
dantron,-0.354
SB-221284,-0.3543
flumetasone,-0.3544
DERA,-0.35450000000000004
flunisolide,-0.35450000000000004
fananserin,-0.3546
CFLAR,-0.3552
POLR2C,-0.3552
RNF138,-0.3554
EXO1,-0.3556
phorbol-12-myristate-13-acetate,-0.3556
catechin,-0.35590000000000005
PCSK9,-0.35590000000000005
CALR,-0.35590000000000005
ADAT1,-0.35590000000000005
benzydamine,-0.35600000000000004
ZBTB25,-0.35619999999999996
dacinostat,-0.3563
CCNG1,-0.3564
DUT,-0.3564
MCM2,-0.3564
PMS2P3,-0.3566
heliomycin,-0.3566
Minor histocompatibility antigens LOF,-0.3566
SLC16A4,-0.3569
2-(biphenyl-4-ylsulfonamido)pentanedioic-acid,-0.35700000000000004
XL-147,-0.35719999999999996
FEZ1,-0.3575
imiloxan,-0.3578
sertraline,-0.35869999999999996
RELB,-0.3588
NDUFV2,-0.3592
marbofloxacin,-0.3592
PIPOX,-0.3593
IL4R,-0.35979999999999995
CAPG,-0.3604
tyrphostin-AG-835,-0.3605
RAD50,-0.36060000000000003
TICAM2,-0.36090000000000005
latanoprost,-0.361
cyclopenthiazide,-0.36119999999999997
SLC6A14,-0.3614
loteprednol,-0.3614
CIRBP,-0.3614
PSMD10,-0.3615
STUB1,-0.3616
UBE2J1,-0.3617
TMED10,-0.3624
HY-11007,-0.3624
CSAD,-0.3627
cefazolin,-0.3627
L-732138,-0.3627
GR-103691,-0.3638
RPS27A,-0.364
SATB1,-0.3644
ipratropium,-0.36450000000000005
ACTN2,-0.36469999999999997
MAP7,-0.36469999999999997
z-leu3-VS,-0.36479999999999996
RARA,-0.3651
IL13,-0.3657
ARF1,-0.36579999999999996
GUK1,-0.36590000000000006
pifithrin,-0.366
ABCB5,-0.366
DNMT3A,-0.3665
TUBB2A,-0.3665
BRD-K37940862,-0.3666
TRIO,-0.3668
OLIG3,-0.36700000000000005
niclosamide,-0.36729999999999996
phenolphthalein,-0.36729999999999996
SUZ12,-0.3675
AM-251,-0.3676
LSR,-0.3676
GIT1,-0.3676
KYNU,-0.36810000000000004
ADSL,-0.36810000000000004
TSPAN4,-0.3682
SNX7,-0.36829999999999996
heraclenol,-0.36840000000000006
NUP88,-0.3685
flucloxacillin,-0.3685
SLC25A4,-0.3686
Y-27632,-0.3689
NU-7026,-0.369
thapsigargin,-0.36939999999999995
CI-966,-0.36979999999999996
WAY-161503,-0.37020000000000003
curcumin,-0.37020000000000003
SIRT1,-0.37020000000000003
anisomycin,-0.3703
RAC1,-0.3705
RXFP4,-0.37060000000000004
BAZ1B,-0.37060000000000004
ipratropium,-0.3709
ZBTB49,-0.3711
M-3M3FBS,-0.3711
ZNF625,-0.3715
GLUL,-0.3715
PVR,-0.3715
BCL10,-0.3716
CGS-21680,-0.37170000000000003
SUV39H2,-0.37189999999999995
IL2RA,-0.37200000000000005
TH,-0.3721
CES1,-0.37270000000000003
HDAC6,-0.3728
ZFP3,-0.3729
cilostamide,-0.3729
CFM-1571,-0.3734
RPS16,-0.3735
BRD-K08438429,-0.3736
LMO4,-0.3738
puromycin,-0.3738
NR2F6,-0.3743
CDK16,-0.3743
MLXIP,-0.37450000000000006
DUP-697,-0.3749
fludarabine,-0.3749
BRD-A07614565,-0.37520000000000003
LSM2,-0.3754
APOC3,-0.37560000000000004
ACTR2,-0.37579999999999997
NBN,-0.3759
MCM family LOF,-0.376
SERPINA5,-0.376
dextrorphan,-0.3761
losartan,-0.3761
DNAJB2,-0.3764
somatostatin,-0.3764
KU-14R,-0.3766
HPD,-0.3768
OXCT1,-0.3772
CL-218872,-0.3772
TAF8,-0.3772
NDUFB3,-0.3774
TFG,-0.37770000000000004
NDUFS6,-0.3779
dehydroisoandosterone,-0.37810000000000005
PCDHA10,-0.3785
KDM5A,-0.3786
CEACAM1,-0.3791
ANG,-0.3791
KRT26,-0.37920000000000004
HINT1,-0.37939999999999996
ALX1,-0.3795
cyclopamine,-0.3796
disopyramide,-0.37979999999999997
NCS-382,-0.37979999999999997
vinorelbine,-0.38
cyclazosin,-0.38020000000000004
GNA11,-0.3803
CTSL1,-0.3803
SOD1,-0.38060000000000005
ATM,-0.3809
SYNGR3,-0.381
epicatechin,-0.3811
BRD3,-0.3812
DH-97,-0.3812
NNC-05-2090,-0.3812
EPHX2,-0.3814
metoprolol,-0.38170000000000004
fluphenazine,-0.38189999999999996
ANGPT1,-0.382
PRKACA,-0.3821
IL18RAP,-0.3825
zosuquidar,-0.38280000000000003
NFkB pathway inhibitor,-0.3829
KLHDC9,-0.3831
JAK3-inhibitor-VI,-0.3831
CDC45,-0.3831
Non Homologous End Joining LOF,-0.3832
PMAIP1,-0.3832
YKT6,-0.384
MTA1,-0.38420000000000004
RFWD2,-0.3845
TRPM2,-0.3846
GBR-12783,-0.3849
CDX1,-0.38539999999999996
RGS4,-0.38549999999999995
torin-2,-0.38549999999999995
hydroquinine,-0.3856
PSEN1,-0.3856
PQBP1,-0.3857
DPP4,-0.3858
DGKD,-0.3862
FKBP3,-0.3868
DMD,-0.387
ACADS,-0.387
SB-415286,-0.3871
SB-203580,-0.3876
PCMT1,-0.38770000000000004
ZNF792,-0.3881
C1S,-0.3887
GPR107,-0.3887
COPA,-0.38880000000000003
EGR2,-0.3889
MAT1A,-0.3892
GANT-61,-0.3892
RASGRP1,-0.3895
MSH2,-0.3897
bicalutamide,-0.3899
MKX,-0.39
BRD-K35133769,-0.39020000000000005
FTSJ1,-0.39049999999999996
clarithromycin,-0.3906
HLA-A,-0.3906
nadolol,-0.3907
CPCCOEt,-0.3912
imiquimod,-0.39130000000000004
TRAF7,-0.39159999999999995
spironolactone,-0.3918
PLXNA2,-0.392
candesartan,-0.392
homatropine,-0.392
huperzine-a,-0.392
PDPK1,-0.3921
COX6B2,-0.3923
ERGIC2,-0.39289999999999997
TBCB,-0.3931
IRS1,-0.3931
TRPM5,-0.3932
C2CD2,-0.3935
salmeterol,-0.3937
lofepramine,-0.39399999999999996
CRYAA,-0.3944
HDAC7,-0.3948
PHKB,-0.39520000000000005
tofacitinib,-0.3954
L-689560,-0.3958
triptolide,-0.3967
ZNF621,-0.3969
GW-5074,-0.3969
FASTKD5,-0.3971
DPF1,-0.3972
CTCFL,-0.3972
ZSCAN1,-0.3972
TFCP2,-0.3975
nalbuphine,-0.39799999999999996
CDK19,-0.3982
velnacrine,-0.3982
clomifene,-0.3986
ST14,-0.39880000000000004
TLE2,-0.3995
FBXO7,-0.3996
TST,-0.39990000000000003
RPA3,-0.40009999999999996
MB,-0.4003
PTPLA,-0.4004
GATAD2A,-0.4008
BID,-0.40090000000000003
Lysine acetyltransferases LOF,-0.40090000000000003
CD14,-0.401
ARHGAP9,-0.401
PRE-084,-0.401
sunitinib,-0.40130000000000005
CLTA,-0.4017
Wnt family GOF,-0.4018
SERPINA5,-0.402
ATG16L1,-0.402
FABP6,-0.4023
DNAJB12,-0.40240000000000004
ULK3,-0.4025
PHB,-0.40259999999999996
NASP,-0.40270000000000006
doxazosin,-0.4028
aloisine,-0.4028
HMMR,-0.4032
PTK2,-0.4035
TLR2,-0.40380000000000005
GNAI3,-0.4039
CDKN1C,-0.40409999999999996
danazol,-0.4045
tozasertib,-0.40509999999999996
DVL2,-0.4052
ENOSF1,-0.4058
FXYD2,-0.406
4-hydroxyretinoic-acid,-0.40619999999999995
SDHA,-0.40619999999999995
STIL,-0.4067
CEPT1,-0.4067
SF3B1,-0.4069
TAF12,-0.4073
droperidol,-0.4077
DPYD,-0.4079
RPS3,-0.4083
LPAR2,-0.40840000000000004
GPR119,-0.4089
BCL2L2,-0.409
INSR,-0.40909999999999996
hexamethyleneamiloride,-0.40979999999999994
nifurtimox,-0.4102
SB-206553,-0.4103
CNOT7,-0.4103
RHOBTB1,-0.4107
ARG2,-0.41100000000000003
chloramphenicol,-0.4111
HYAL1,-0.4111
ETNK1,-0.4119
RNH1,-0.41259999999999997
PRNP,-0.41259999999999997
BIX-01338,-0.4127
PDLIM4,-0.4133
vecuronium,-0.4133
TRIM38,-0.4138
PTMS,-0.4139
IL6ST,-0.41409999999999997
TMEM97,-0.41409999999999997
BVT-948,-0.4142
FIGF,-0.4146
CYB5B,-0.4146
mefloquine,-0.4147
COPS7A,-0.4147
PTP4A1,-0.4154
TCTA,-0.4155
TIMM17B,-0.41619999999999996
BRD-A32917072,-0.41659999999999997
GGCT,-0.4167
bucladesine,-0.4169
NDUFB3,-0.4172
GRN,-0.41729999999999995
nitrocaramiphen,-0.41729999999999995
zardaverine,-0.41729999999999995
RPS5,-0.41759999999999997
cetraxate,-0.4178
BUB3,-0.418
digoxin,-0.4182
ZNF689,-0.41840000000000005
SRF,-0.41840000000000005
MAT2A,-0.41840000000000005
TFAP2A,-0.41850000000000004
BBC3,-0.4189
GPR101,-0.4189
rottlerin,-0.4194
methylergometrine,-0.41969999999999996
PLAU,-0.41979999999999995
DAPK1,-0.41979999999999995
PTK7,-0.42
PAF1,-0.4205
BLVRA,-0.42090000000000005
SOX2,-0.42090000000000005
D-64406,-0.42119999999999996
AMPD2,-0.4213
SSB,-0.4214
XRCC5,-0.4215
SH3GL1,-0.4217
PPAP2B,-0.4219
fluvoxamine,-0.42200000000000004
ABCG8,-0.42219999999999996
UBE2D1,-0.4227
EWSR1,-0.423
ATG16L2,-0.42310000000000003
NSC-663284,-0.4233
POLR2H,-0.4233
NENF,-0.42340000000000005
KAT5,-0.4242
SPTAN1,-0.4242
PPIE,-0.4244
SS18L1,-0.4244
oxaprozin,-0.42450000000000004
semaxanib,-0.42479999999999996
CTBP1,-0.4249
SMARCAD1,-0.4253
benazepril,-0.4255
HOXA1,-0.42560000000000003
MW-STK33-3B,-0.42579999999999996
GPR142,-0.426
PDHA1,-0.426
enalapril,-0.4267
ACACA,-0.42710000000000004
FZD1,-0.4274
selegiline,-0.4274
TLR8,-0.4276
thiazolopyrimidine,-0.4277
ACAT2,-0.4279
GTF2A1,-0.428
pregnenolone,-0.428
NEK2,-0.428
CCNA1,-0.428
nateglinide,-0.42810000000000004
TNFRSF12A,-0.42810000000000004
ZFP36L1,-0.42840000000000006
MAP2K6,-0.42840000000000006
HSPA4,-0.4289
RPTOR,-0.4292
SCCPDH,-0.42950000000000005
BRD-A89208012,-0.42950000000000005
FADS1,-0.42979999999999996
NVL,-0.42979999999999996
YME1L1,-0.42979999999999996
GYG1,-0.4299
IP6K2,-0.4299
PHLPP1,-0.4302
ANG,-0.4303
AMIGO3,-0.4303
PIK-75,-0.4304
MSX2,-0.4307
SB-334867,-0.43079999999999996
IFNGR1,-0.43090000000000006
VIM,-0.43090000000000006
ARPC3,-0.43090000000000006
SORBS3,-0.431
BRD-K97274161,-0.43119999999999997
UBA52,-0.4314
SB-239063,-0.43189999999999995
testosterone,-0.43200000000000005
OTX1,-0.4322
ACAD8,-0.4322
EIF5A,-0.4324
GSTM2,-0.4324
trifluoperazine,-0.43320000000000003
CTCF,-0.4335
RGS3,-0.4335
tolcapone,-0.4336
PIK3R3,-0.4337
L-733060,-0.4337
WDR61,-0.4341
ZBTB46,-0.43420000000000003
BMS-536924,-0.4343
PLD4,-0.43439999999999995
MAP3K8,-0.43439999999999995
ACSL3,-0.43450000000000005
TXNIP,-0.43479999999999996
fluticasone,-0.435
SENP5,-0.4355
CSNK1E,-0.4357
LGR4,-0.4359
BUD31,-0.4361
REEP5,-0.4363
MBCQ,-0.4365
MAPK1IP1L,-0.4366
ZNF692,-0.4368
SLC9A1,-0.4368
GAMT,-0.4371
ATP6V0C,-0.4372
MERTK,-0.4376
MMPX,-0.4378
ARFIP2,-0.4379
KCNK2,-0.43810000000000004
SLC38A1,-0.4382
CSK,-0.4384
pitavastatin,-0.4386
prometon,-0.4387
isoxsuprine,-0.4391
BRD-K73709114,-0.4393
SENP2,-0.4393
SCH-23390,-0.4393
PSMA1,-0.4395
LPAR3,-0.4396
ASPH,-0.4401
FANCL,-0.44020000000000004
SNRK,-0.4404
PPP2R3A,-0.4404
relcovaptan,-0.44060000000000005
PHF5A,-0.441
CNOT8,-0.4411
ZK-756326,-0.4414
PSMA3,-0.4416
cephaeline,-0.44179999999999997
CLK2,-0.44189999999999996
ARF4,-0.4421
orlistat,-0.4425
NCOA3,-0.4425
MAP4K4,-0.4426
H2AFV,-0.4432
PC,-0.4432
GPX3,-0.4434
TMEM2,-0.4436
DHDDS,-0.4439
NOTCH2NL,-0.44409999999999994
CRABP1,-0.44439999999999996
TSPAN3,-0.445
ZNF546,-0.44549999999999995
androstanol,-0.4457
SHC1,-0.4458
SOAT1,-0.4462
PRSS23,-0.44630000000000003
ZNF589,-0.4465
PIM3,-0.44659999999999994
HMGN3,-0.4472
ISL1,-0.4474
tamibarotene,-0.44770000000000004
EIF4E3,-0.44780000000000003
chaetocin,-0.44780000000000003
BAY-11-7821,-0.44799999999999995
F11,-0.44799999999999995
L-165041,-0.44799999999999995
SN-38,-0.4482
bisindolylmaleimide,-0.4484
PFKFB3,-0.4484
PEX11A,-0.4485
SLC7A9,-0.4486
ACSL1,-0.4487
TRIM13,-0.44909999999999994
RAE1,-0.4493
KAT6B,-0.44939999999999997
MPEP,-0.4497
CLCN3,-0.4498
otenzepad,-0.4501
retinol,-0.45039999999999997
ALDOC,-0.4508
iloprost,-0.4509
FTL,-0.4511
HSD17B8,-0.4521
NME1,-0.4523
PLAUR,-0.4524
LCMT1,-0.4533
CISD1,-0.45439999999999997
ZNF366,-0.45439999999999997
PUF60,-0.4545
Ro-04-6790,-0.4546
apoptosis-activator-II,-0.4546
CDC42,-0.4546
KIN001-055,-0.4548
RNF11,-0.45539999999999997
AM-580,-0.45549999999999996
BW-B70C,-0.45630000000000004
NF2,-0.45640000000000003
ifenprodil,-0.45640000000000003
FGF2,-0.4567
MRGPRX2,-0.4571
RAC3,-0.4576
DOK4,-0.4576
ATP synthase inhibitor,-0.4578
PRKAR1A,-0.4579
chenodeoxycholic-acid,-0.45799999999999996
xanthinol,-0.4581
MBNL1,-0.4582
GW-441756,-0.4583
NPC1,-0.4586
etilefrine,-0.45880000000000004
RBCK1,-0.45899999999999996
TNFAIP3,-0.45909999999999995
DDAH2,-0.45909999999999995
Cyclo-[Arg-Gly-Asp-D-Phe-Val],-0.4593
masitinib,-0.4594
sirolimus,-0.4596
KIAA1009,-0.4596
KCNJ11,-0.4597
ZNF790,-0.4597
vitexin,-0.4598
CEBPD,-0.4598
SUOX,-0.46020000000000005
BRD-A28422330,-0.4621
L-161982,-0.4623
TRAK2,-0.4623
ETV4,-0.46240000000000003
hinokitiol,-0.46270000000000006
dichloroacetic-acid,-0.4629
PMS1,-0.4629
ZNF92,-0.4631
FAIM,-0.4637
SB-205384,-0.4637
BRD-K88761633,-0.4644
METTL14,-0.4645
anastrozole,-0.4647
cisapride,-0.465
PRKAG1,-0.46509999999999996
angiogenesis-inhibitor,-0.4653
GLI1,-0.4653
NTRK3,-0.46619999999999995
FIBP,-0.46619999999999995
GNA12,-0.46630000000000005
PANK4,-0.4664
HDAC5,-0.4667
FOSL1,-0.4669
CHEMBL-374350,-0.46740000000000004
ANPEP,-0.4675
MCM3,-0.4678
solanine,-0.4678
thiostrepton,-0.4679
HLA-DRB4,-0.46799999999999997
PRKCA,-0.4682
GPRC5C,-0.46869999999999995
WARS2,-0.469
UBQLN2,-0.46909999999999996
FOXP3,-0.4697
ZFP36L2,-0.4697
ethylestrenol,-0.4698
deoxycholic-acid,-0.4702
mevastatin,-0.4705
CASP3,-0.4707
USP14,-0.4708
COPS5,-0.47100000000000003
ATP5H,-0.4715
levomepromazine,-0.4718
prochlorperazine,-0.4718
ALDOA,-0.4725
PSMA7,-0.47259999999999996
III606050,-0.47259999999999996
TUBD1,-0.4727
OPN4,-0.4728
WNT5A,-0.4729
USF1,-0.473
ERH,-0.4736
CSNK2A1,-0.474
cercosporin,-0.47409999999999997
ALDOA,-0.4744
TXNRD2,-0.4746
SULT1A2,-0.47479999999999994
DHFR,-0.47490000000000004
TRRAP,-0.475
CDO1,-0.475
DCLRE1B,-0.4754
SLC5A6,-0.4755
quercetagetin,-0.47590000000000005
AMT,-0.4767
VAMA-37,-0.4767
RO-3306,-0.4768
AMG-9810,-0.47700000000000004
BRD-K77681376,-0.47700000000000004
DDX5,-0.4772
MCTS1,-0.4772
varenicline,-0.4775
tetrahydropalmatine,-0.47759999999999997
tebuthiuron,-0.4779
primaquine,-0.4779
PAPSS1,-0.4783
JMJD6,-0.4783
CDCA7L,-0.47840000000000005
HSPA14,-0.47840000000000005
BRD-K56658166,-0.47859999999999997
BRD-K48974000,-0.47869999999999996
NQO2,-0.4788
GPR34,-0.4793
EPHB2,-0.4794
PDHB,-0.47950000000000004
"7,8-dihydro-L-biopterin",-0.4797
HEY1,-0.4797
aminolevulinic-acid,-0.4799
PRDM7,-0.48009999999999997
penicillin,-0.4803
HLF,-0.4804
SLC6A14,-0.4808
DUSP3,-0.4816
tubocurarine,-0.4818
NARFL,-0.4818
MGLL,-0.4819
PISD,-0.48210000000000003
PRKD2,-0.4824
nelfinavir,-0.4825
WR-216174,-0.4829
ALDH2,-0.48310000000000003
brefeldin-a,-0.48350000000000004
GABBR2,-0.4838
ZNHIT3,-0.484
ARF6,-0.484
LPXN,-0.4843
VRK1,-0.4844
IL8,-0.4849
givinostat,-0.4851
C19ORF6,-0.486
HMGB3,-0.486
rutin,-0.486
estrone,-0.486
bufalin,-0.4863
10H-phenothiazin-10-yl)(p-tolyl)methanone,-0.4863
FRAT1,-0.4865
SU-6656,-0.4866
COG7,-0.48719999999999997
CCNE1,-0.48729999999999996
TYRO3,-0.4875
PPIH,-0.4878
TCF12,-0.4879
CREB3L2,-0.488
NFKB2,-0.48810000000000003
ASF1B,-0.4882
BRD-A73929928,-0.4882
OR52B2,-0.4882
IL18RAP,-0.4885
FGFR1,-0.4888
ITE,-0.4889
mibefradil,-0.489
IKBKE,-0.4892
Tumor necrosis factor superfamily LOF,-0.4893
PJA1,-0.4894
EIF Proteins LOF,-0.4894
GUK1,-0.4894
triamcinolone,-0.48950000000000005
HMGB4,-0.48969999999999997
IKBKE,-0.48979999999999996
ING2,-0.4899
methoxsalen,-0.49
PPARGC1B,-0.4904
norgestrel,-0.4905
IL18,-0.49060000000000004
AKT2,-0.49060000000000004
GPBAR1,-0.49090000000000006
OTUD7A,-0.491
GM2A,-0.4914
fursultiamine,-0.4919
GOLIM4,-0.4919
BRD-K45031696,-0.4921
busulfan,-0.49229999999999996
CIT,-0.49229999999999996
PECR,-0.4926
ID3,-0.4928
MY-5445,-0.493
hydrocortisone,-0.49310000000000004
meprylcaine,-0.49310000000000004
erismodegib,-0.49329999999999996
ACVR1,-0.4935
ATP2C1,-0.4936
asiatic-acid,-0.494
CALM3,-0.4943
manumycin-a,-0.4947
CTSL2,-0.49479999999999996
DNA polymerase inhibitor,-0.495
doxorubicin,-0.495
CLTC,-0.4953
SLC2A1,-0.4955
